"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-1.3384073,3.190683e-11,6.050026e-10,ENSG00000140104.9,C14orf79,14,105452112,105476819,  -2.528720
-1.3377106,5.710415e-04,1.982560e-03,ENSG00000205560.8,CPT1B,22, 51007290, 51017899,  -2.527499
-1.3374321,6.145494e-10,8.761342e-09,ENSG00000149743.9,TRPT1,11, 63991271, 63993726,  -2.527011
-1.3368385,2.514757e-10,3.909770e-09,ENSG00000197530.8,MIB2,1,  1550795,  1565990,  -2.525972
-1.3359100,6.598345e-18,4.501898e-16,ENSG00000003756.12,RBM5,3, 50126341, 50156454,  -2.524346
-1.3345085,8.555431e-06,4.780719e-05,ENSG00000197956.5,S100A6,1,153507075,153508720,  -2.521896
-1.3338335,1.415041e-05,7.416346e-05,ENSG00000179855.5,GIPC3,19,  3585551,  3593539,  -2.520716
-1.3334900,3.292643e-04,1.218437e-03,ENSG00000105419.13,MEIS3,19, 47906381, 47922780,  -2.520116
-1.3325423,1.058479e-03,3.414975e-03,ENSG00000196366.1,C9orf163,9,139377947,139380518,  -2.518461
-1.3319031,1.217587e-12,3.045561e-11,ENSG00000185122.6,HSF1,8,145515280,145538385,  -2.517345
-1.3316862,3.575796e-05,1.683058e-04,ENSG00000111644.3,ACRBP,12,  6747241,  6756626,  -2.516967
-1.3299050,4.133087e-08,3.906368e-07,ENSG00000254402.2,LRRC24,8,145747761,145752416,  -2.513861
-1.3291612,3.743366e-04,1.366369e-03,ENSG00000203780.6,FANK1,10,127585108,127698161,  -2.512566
-1.3291219,1.367061e-04,5.555117e-04,ENSG00000077616.6,NAALAD2,11, 89864683, 89926062,  -2.512497
-1.3286937,3.862178e-09,4.604186e-08,ENSG00000122417.11,ODF2L,1, 86814344, 86862023,  -2.511751
-1.3285181,9.990513e-10,1.371833e-08,ENSG00000100075.5,SLC25A1,22, 19163095, 19166343,  -2.511446
-1.3272074,6.077226e-03,1.557576e-02,ENSG00000167371.12,PRRT2,16, 29823177, 29827201,  -2.509165
-1.3271262,3.908231e-03,1.063370e-02,ENSG00000142233.7,NTN5,19, 49164664, 49176338,  -2.509024
-1.3261366,3.947699e-08,3.747371e-07,ENSG00000141295.9,SCRN2,17, 45915058, 45918699,  -2.507303
-1.3244589,2.580741e-13,7.372237e-12,ENSG00000122678.10,POLM,7, 44111846, 44122139,  -2.504389
-1.3233941,7.696344e-06,4.341942e-05,ENSG00000171777.11,RASGRP4,19, 38899695, 38916945,  -2.502542
-1.3231262,2.412356e-06,1.522215e-05,ENSG00000196466.6,ZNF799,19, 12500830, 12512085,  -2.502077
-1.3227495,1.419907e-09,1.870727e-08,ENSG00000114735.5,HEMK1,3, 50606583, 50622366,  -2.501424
-1.3226873,1.392271e-05,7.317084e-05,ENSG00000196154.7,S100A4,1,153516089,153522612,  -2.501316
-1.3220006,1.890120e-15,8.300776e-14,ENSG00000164713.5,BRI3,7, 97881691, 97937162,  -2.500126
-1.3207518,1.286335e-05,6.847461e-05,ENSG00000178226.6,PRSS36,16, 31150246, 31161415,  -2.497963
-1.3206894,2.390779e-14,8.229341e-13,ENSG00000172590.14,MRPL52,14, 23299088, 23304246,  -2.497854
-1.3204739,1.078446e-02,2.554935e-02,ENSG00000134201.6,GSTM5,1,110254864,110318050,  -2.497481
-1.3191858,1.862506e-03,5.602180e-03,ENSG00000197540.3,GZMM,19,   544034,   549919,  -2.495253
-1.3184006,7.499716e-03,1.869181e-02,ENSG00000015520.10,NPC1L1,7, 44552134, 44580914,  -2.493895
-1.3178499,2.297409e-03,6.722440e-03,ENSG00000167613.11,LAIR1,19, 54865362, 54882165,  -2.492943
-1.3164265,5.700751e-06,3.310204e-05,ENSG00000118096.3,IFT46,11,118415243,118443685,  -2.490485
-1.3155577,4.100116e-04,1.481023e-03,ENSG00000167874.6,TMEM88,17,  7758383,  7759417,  -2.488985
-1.3150546,5.364470e-06,3.131597e-05,ENSG00000110455.9,ACCS,11, 44087475, 44105772,  -2.488118
-1.3127341,1.085167e-03,3.491496e-03,ENSG00000155530.2,LRGUK,7,133812052,133949343,  -2.484119
-1.3124662,5.495694e-09,6.387125e-08,ENSG00000179364.9,PACS2,14,105766900,105864484,  -2.483657
-1.3100503,1.564859e-08,1.626293e-07,ENSG00000134986.9,NREP,5,110998318,111333161,  -2.479502
-1.3095335,1.747052e-02,3.863484e-02,ENSG00000100346.13,CACNA1I,22, 39966758, 40085742,  -2.478614
-1.3091810,1.817753e-14,6.430722e-13,ENSG00000117691.5,NENF,1,212606229,212619714,  -2.478008
-1.3081817,1.092504e-02,2.582635e-02,ENSG00000213420.3,GPC2,7, 99767229, 99774995,  -2.476292
-1.3076181,3.050958e-05,1.459670e-04,ENSG00000140678.12,ITGAX,16, 31366455, 31394318,  -2.475325
-1.3058209,4.771313e-06,2.812669e-05,ENSG00000173598.9,NUDT4,12, 93771659, 93797024,  -2.472244
-1.3056744,4.593825e-08,4.291407e-07,ENSG00000172366.15,FAM195A,16,   691813,   698474,  -2.471993
-1.3053298,2.512398e-17,1.554534e-15,ENSG00000090581.5,GNPTG,16,  1401924,  1413352,  -2.471402
-1.3045155,2.115917e-03,6.259689e-03,ENSG00000181036.9,FCRL6,1,159770301,159786041,  -2.470008
-1.3041944,2.272010e-12,5.451042e-11,ENSG00000089335.16,ZNF302,19, 35168544, 35177302,  -2.469458
-1.3040976,6.879272e-03,1.732914e-02,ENSG00000161570.4,CCL5,17, 34198495, 34207797,  -2.469292
-1.3033504,2.958757e-05,1.421524e-04,ENSG00000269554.1,AL590822.2,1,  2121237,  2123179,  -2.468014
-1.3024825,2.112976e-02,4.542498e-02,ENSG00000049540.12,ELN,7, 73442119, 73484237,  -2.466529
-1.3019863,4.477502e-10,6.611562e-09,ENSG00000112306.7,RPS12,6,133135580,133138703,  -2.465681
-1.3013841,3.384378e-13,9.370189e-12,ENSG00000167113.6,COQ4,9,131084815,131096351,  -2.464652
-1.3001582,1.166790e-02,2.729953e-02,ENSG00000143127.8,ITGA10,1,145524891,145543868,  -2.462559
-1.2998362,2.334066e-09,2.890723e-08,ENSG00000204946.5,ZNF783,7,148959262,148994393,  -2.462009
-1.2984522,1.920438e-02,4.189275e-02,ENSG00000186844.4,LCE1A,1,152799949,152800573,  -2.459649
-1.2982693,1.564823e-10,2.546878e-09,ENSG00000148341.13,SH3GLB2,9,131769315,131790582,  -2.459337
-1.2980952,1.331798e-08,1.415289e-07,ENSG00000160813.2,PPP1R35,7,100032905,100034188,  -2.459040
-1.2977313,1.218291e-04,5.019990e-04,ENSG00000088827.8,SIGLEC1,20,  3667617,  3687775,  -2.458420
-1.2976816,4.602016e-03,1.226589e-02,ENSG00000100031.14,GGT1,22, 24979718, 25024972,  -2.458335
-1.2972301,4.577053e-04,1.630182e-03,ENSG00000204619.3,PPP1R11,6, 30034486, 30038110,  -2.457566
-1.2972140,3.093323e-03,8.699899e-03,ENSG00000164483.12,SAMD3,6,130465460,130686570,  -2.457538
-1.2954780,1.622271e-10,2.629299e-09,ENSG00000002016.12,RAD52,12,  1021243,  1099219,  -2.454583
-1.2948352,9.262362e-03,2.241618e-02,ENSG00000142959.4,BEST4,1, 45249257, 45253377,  -2.453490
-1.2948171,1.705206e-10,2.754828e-09,ENSG00000176720.3,BOK,2,242498136,242513546,  -2.453459
-1.2945864,3.608539e-09,4.328830e-08,ENSG00000131778.13,CHD1L,1,146714291,146767443,  -2.453067
-1.2944707,9.813651e-05,4.138577e-04,ENSG00000188130.9,MAPK12,22, 50683879, 50700254,  -2.452870
-1.2934092,5.134539e-03,1.348533e-02,ENSG00000076351.8,SLC46A1,17, 26721661, 26734215,  -2.451066
-1.2927757,7.137387e-03,1.790262e-02,ENSG00000148926.5,ADM,11, 10326227, 10328944,  -2.449990
-1.2913829,1.718912e-11,3.402867e-10,ENSG00000154370.9,TRIM11,1,228581374,228594541,  -2.447626
-1.2911729,5.518822e-03,1.433937e-02,ENSG00000070808.11,CAMK2A,5,149599054,149669854,  -2.447269
-1.2910236,9.132393e-04,2.988659e-03,ENSG00000066923.13,STAG3,7, 99775186, 99819111,  -2.447016
-1.2905815,6.641708e-12,1.460507e-10,ENSG00000110888.13,CAPRIN2,12, 30862486, 30907885,  -2.446266
-1.2902894,2.042295e-13,5.922657e-12,ENSG00000124104.14,SNX21,20, 44462449, 44471914,  -2.445771
-1.2894653,1.731002e-02,3.834044e-02,ENSG00000227051.4,C14orf132,14, 96505661, 96560417,  -2.444374
-1.2890825,2.050219e-02,4.428136e-02,ENSG00000185133.9,INPP5J,22, 31518717, 31530682,  -2.443726
-1.2889118,2.173750e-15,9.358147e-14,ENSG00000178188.10,SH2B1,16, 28857921, 28885526,  -2.443437
-1.2884298,1.557344e-03,4.785060e-03,ENSG00000160593.13,AMICA1,11,118064455,118095809,  -2.442621
-1.2878977,2.132153e-06,1.367423e-05,ENSG00000105617.3,LENG1,19, 54658899, 54663620,  -2.441720
-1.2877701,2.806876e-10,4.306976e-09,ENSG00000071246.6,VASH1,14, 77228532, 77249354,  -2.441504
-1.2876759,3.045904e-08,2.973696e-07,ENSG00000206530.4,WDR52,3,113005777,113160457,  -2.441345
-1.2846764,5.670118e-16,2.733641e-14,ENSG00000114857.13,NKTR,3, 42642106, 42690227,  -2.436274
-1.2837964,9.401256e-03,2.271252e-02,ENSG00000173338.8,KCNK7,11, 65360326, 65363467,  -2.434788
-1.2830892,2.557127e-16,1.324765e-14,ENSG00000163882.5,POLR2H,3,184079506,184086384,  -2.433595
-1.2829829,6.304404e-04,2.163259e-03,ENSG00000105650.17,PDE4C,19, 18318771, 18366229,  -2.433416
-1.2826951,5.450810e-04,1.898467e-03,ENSG00000068976.9,PYGM,11, 64513861, 64527769,  -2.432930
-1.2823450,1.458547e-02,3.310213e-02,ENSG00000149124.6,GLYAT,11, 58407899, 58499447,  -2.432340
-1.2799770,2.213448e-04,8.581461e-04,ENSG00000105792.15,C7orf63,7, 89874488, 89940377,  -2.428351
-1.2795421,1.650608e-13,4.946323e-12,ENSG00000149761.4,NUDT22,11, 63993413, 63998158,  -2.427619
-1.2788780,1.828872e-11,3.611196e-10,ENSG00000142330.15,CAPN10,2,241526133,241557122,  -2.426502
-1.2788308,3.939094e-19,3.202190e-17,ENSG00000132485.8,ZRANB2,1, 71528974, 71546980,  -2.426423
-1.2786658,2.565198e-15,1.088998e-13,ENSG00000140365.11,COMMD4,15, 75628232, 75634268,  -2.426145
-1.2750825,1.824165e-06,1.189365e-05,ENSG00000148120.10,C9orf3,9, 97488983, 97849441,  -2.420127
-1.2739376,1.637274e-09,2.122346e-08,ENSG00000184465.11,WDR27,6,169857307,170102159,  -2.418207
-1.2739295,5.159131e-12,1.166376e-10,ENSG00000118363.7,SPCS2,11, 74660292, 74690076,  -2.418193
-1.2730202,5.881164e-10,8.447540e-09,ENSG00000164050.8,PLXNB1,3, 48445261, 48471594,  -2.416670
-1.2728373,1.820730e-03,5.494907e-03,ENSG00000143858.7,SYT2,1,202559724,202679545,  -2.416363
-1.2726923,1.500026e-13,4.521675e-12,ENSG00000178149.12,DALRD3,3, 49052921, 49059726,  -2.416120
-1.2722016,2.274523e-02,4.833360e-02,ENSG00000184160.6,ADRA2C,4,  3768075,  3770251,  -2.415299
-1.2714564,2.421545e-14,8.316512e-13,ENSG00000121060.10,TRIM25,17, 54965270, 54991399,  -2.414051
-1.2695108,7.530620e-07,5.383090e-06,ENSG00000180855.11,ZNF443,19, 12540521, 12551926,  -2.410798
-1.2672357,2.649673e-09,3.252607e-08,ENSG00000173457.6,PPP1R14B,11, 64011956, 64014413,  -2.406999
-1.2664327,6.463221e-27,1.353115e-24,ENSG00000168906.8,MAT2A,2, 85766288, 85772403,  -2.405660
-1.2659205,3.872892e-13,1.060742e-11,ENSG00000126214.16,KLC1,14,104028233,104167888,  -2.404806
-1.2655572,3.552627e-03,9.786373e-03,ENSG00000063127.11,SLC6A16,19, 49792895, 49828482,  -2.404200
-1.2649258,1.048825e-16,5.684110e-15,ENSG00000213551.4,DNAJC9,10, 74943120, 75008620,  -2.403148
-1.2647462,2.988860e-04,1.122328e-03,ENSG00000185633.6,NDUFA4L2,12, 57628686, 57634498,  -2.402849
-1.2638180,2.179466e-09,2.721838e-08,ENSG00000108278.7,ZNHIT3,17, 34842473, 34855154,  -2.401304
-1.2635053,1.174284e-09,1.586789e-08,ENSG00000139343.6,SNRPF,12, 96252706, 96297606,  -2.400783
-1.2616762,2.673552e-03,7.670338e-03,ENSG00000141736.9,ERBB2,17, 37844167, 37886679,  -2.397742
-1.2615535,1.031152e-15,4.761055e-14,ENSG00000122085.12,MTERFD2,2,242011584,242041747,  -2.397538
-1.2615208,1.144055e-12,2.880494e-11,ENSG00000172932.10,ANKRD13D,11, 67056018, 67069956,  -2.397483
-1.2612339,1.098434e-02,2.594648e-02,ENSG00000206384.6,COL6A6,3,130279178,130396999,  -2.397007
-1.2610560,1.307750e-05,6.933655e-05,ENSG00000149292.12,TTC12,11,113185251,113254266,  -2.396711
-1.2607479,1.415088e-12,3.488193e-11,ENSG00000148384.11,INPP5E,9,139323071,139334274,  -2.396199
-1.2593220,7.958370e-17,4.504732e-15,ENSG00000125977.6,EIF2S2,20, 32676104, 32700138,  -2.393832
-1.2579223,3.098440e-12,7.262800e-11,ENSG00000125877.8,ITPA,20,  3189514,  3204516,  -2.391511
-1.2568542,2.989730e-12,7.029769e-11,ENSG00000105618.9,PRPF31,19, 54618837, 54635140,  -2.389741
-1.2567166,7.909461e-04,2.638731e-03,ENSG00000160539.4,PPAPDC3,9,134165081,134184649,  -2.389513
-1.2565675,2.186417e-02,4.678008e-02,ENSG00000182742.5,HOXB4,17, 46652875, 46657473,  -2.389266
-1.2563702,1.888707e-07,1.547727e-06,ENSG00000257103.4,LSM14A,19, 34663409, 34720420,  -2.388939
-1.2551486,1.965680e-05,9.891828e-05,ENSG00000138964.12,PARVG,22, 44568836, 44615413,  -2.386917
-1.2543189,6.464626e-06,3.717039e-05,ENSG00000077809.8,GTF2I,7, 74071994, 74175026,  -2.385545
-1.2538979,1.491191e-08,1.562020e-07,ENSG00000197841.10,ZNF181,19, 35225060, 35233777,  -2.384849
-1.2531512,5.598621e-06,3.259570e-05,ENSG00000186517.9,ARHGAP30,1,161016736,161039760,  -2.383615
-1.2525362,4.690162e-04,1.665421e-03,ENSG00000144802.7,NFKBIZ,3,101546835,101579866,  -2.382599
-1.2523400,9.406576e-03,2.272178e-02,ENSG00000127578.6,WFIKKN1,16,   679239,   684116,  -2.382275
-1.2518314,6.871956e-08,6.212914e-07,ENSG00000096093.10,EFHC1,6, 52285106, 52387892,  -2.381435
-1.2515916,1.872673e-02,4.098533e-02,ENSG00000172116.17,CD8B,2, 87042462, 87089047,  -2.381039
-1.2512357,1.767981e-07,1.456606e-06,ENSG00000253304.1,TMEM200B,1, 29445940, 29450447,  -2.380452
-1.2500991,3.494541e-07,2.719301e-06,ENSG00000160957.8,RECQL4,8,145736667,145743229,  -2.378578
-1.2491633,5.988743e-03,1.536702e-02,ENSG00000167194.3,C16orf92,16, 30034655, 30039057,  -2.377035
-1.2490188,1.809176e-03,5.467598e-03,ENSG00000072694.14,FCGR2B,1,161551101,161648444,  -2.376797
-1.2481377,3.536395e-03,9.746930e-03,ENSG00000089692.4,LAG3,12,  6881678,  6887621,  -2.375346
-1.2480514,1.541368e-19,1.385690e-17,ENSG00000204256.8,BRD2,6, 32936437, 32949282,  -2.375204
-1.2476976,4.806227e-06,2.829490e-05,ENSG00000069493.10,CLEC2D,12,  9817565,  9848413,  -2.374621
-1.2475315,3.314852e-12,7.696840e-11,ENSG00000162032.11,SPSB3,16,  1826713,  1843701,  -2.374348
-1.2471255,1.797610e-02,3.958114e-02,ENSG00000186417.9,GLDN,15, 51633826, 51700210,  -2.373680
-1.2464284,1.753882e-08,1.803808e-07,ENSG00000178922.12,HYI,1, 43916824, 43919660,  -2.372533
-1.2462732,4.658648e-03,1.240169e-02,ENSG00000197283.8,SYNGAP1,6, 33387847, 33421466,  -2.372278
-1.2460274,1.307484e-08,1.393464e-07,ENSG00000139190.12,VAMP1,12,  6571403,  6580153,  -2.371874
-1.2453368,2.301506e-09,2.855025e-08,ENSG00000102309.8,PIN4,X, 71401203, 71522776,  -2.370739
-1.2449456,6.527028e-12,1.441511e-10,ENSG00000122033.10,MTIF3,13, 28009776, 28024739,  -2.370096
-1.2439900,4.632568e-09,5.458715e-08,ENSG00000010327.6,STAB1,3, 52529354, 52558511,  -2.368527
-1.2434738,8.699226e-05,3.719929e-04,ENSG00000159239.7,C2orf81,2, 74641304, 74648718,  -2.367680
-1.2403270,3.165021e-03,8.863651e-03,ENSG00000188051.6,TMEM221,19, 17546318, 17559376,  -2.362521
-1.2392928,4.324987e-03,1.160850e-02,ENSG00000002745.8,WNT16,7,120965421,120981158,  -2.360828
-1.2367210,4.639464e-04,1.648568e-03,ENSG00000008516.12,MMP25,16,  3096682,  3110727,  -2.356623
-1.2363527,8.021811e-03,1.979292e-02,ENSG00000145107.11,TM4SF19,3,196046213,196065374,  -2.356021
-1.2360474,1.132536e-13,3.482605e-12,ENSG00000170581.9,STAT2,12, 56735381, 56753939,  -2.355523
-1.2354121,2.436834e-03,7.074872e-03,ENSG00000204421.2,LY6G6C,6, 31686425, 31689622,  -2.354486
-1.2352731,9.545004e-06,5.253018e-05,ENSG00000123975.4,CKS2,9, 91926113, 91931618,  -2.354259
-1.2349858,7.089296e-15,2.749891e-13,ENSG00000110700.2,RPS13,11, 17095936, 17099334,  -2.353790
-1.2349698,2.158708e-02,4.629091e-02,ENSG00000166869.2,CHP2,16, 23765948, 23770272,  -2.353764
-1.2334789,2.292267e-10,3.596788e-09,ENSG00000173992.4,CCS,11, 66360292, 66373490,  -2.351333
-1.2328677,4.198718e-04,1.511281e-03,ENSG00000165028.7,NIPSNAP3B,9,107526438,107539738,  -2.350337
-1.2326077,2.301389e-04,8.886340e-04,ENSG00000105639.14,JAK3,19, 17935589, 17958880,  -2.349914
-1.2325488,8.014912e-10,1.121721e-08,ENSG00000198727.2,MT-CYB,MT,    14747,    15887,  -2.349818
-1.2323103,3.732035e-16,1.863944e-14,ENSG00000196642.11,RABL6,9,139702374,139735639,  -2.349429
-1.2319066,1.018219e-17,6.707517e-16,ENSG00000156858.7,PRR14,16, 30662038, 30667761,  -2.348772
-1.2318827,1.700052e-03,5.173614e-03,ENSG00000148297.11,MED22,9,136205160,136214986,  -2.348733
-1.2309361,2.031104e-05,1.018084e-04,ENSG00000186409.10,CCDC30,1, 42929001, 43120335,  -2.347192
-1.2307517,1.532782e-03,4.720030e-03,ENSG00000168490.9,PHYHIP,8, 22077222, 22089854,  -2.346892
-1.2304991,3.528185e-16,1.773725e-14,ENSG00000185246.13,PRPF39,14, 45553302, 45585485,  -2.346482
-1.2291374,1.495274e-02,3.377587e-02,ENSG00000203710.6,CR1,1,207669492,207813992,  -2.344268
-1.2289663,3.664748e-03,1.005355e-02,ENSG00000091262.10,ABCC6,16, 16242785, 16317379,  -2.343990
-1.2286735,7.621023e-11,1.334159e-09,ENSG00000095066.7,HOOK2,19, 12873817, 12983554,  -2.343514
-1.2280388,1.277145e-07,1.092256e-06,ENSG00000205138.2,SDHAF1,19, 36486090, 36487220,  -2.342483
-1.2276902,4.648307e-04,1.651327e-03,ENSG00000091844.3,RGS17,6,153325594,153452384,  -2.341917
-1.2268664,3.388246e-14,1.128160e-12,ENSG00000187051.4,RPS19BP1,22, 39925098, 39928860,  -2.340581
-1.2263894,2.251064e-19,1.939732e-17,ENSG00000162231.9,NXF1,11, 62559595, 62573774,  -2.339807
-1.2263144,3.128108e-04,1.166271e-03,ENSG00000105122.8,RASAL3,19, 15562435, 15575382,  -2.339685
-1.2256493,4.265899e-07,3.253280e-06,ENSG00000112715.16,VEGFA,6, 43737921, 43754224,  -2.338607
-1.2253611,3.977915e-07,3.058072e-06,ENSG00000268069.1,AC004466.1,12, 48178706, 48179787,  -2.338140
-1.2219498,6.416138e-08,5.822912e-07,ENSG00000169683.3,LRRC45,17, 79981178, 79989027,  -2.332618
-1.2216179,4.190417e-14,1.383200e-12,ENSG00000154803.8,FLCN,17, 17115526, 17140502,  -2.332081
-1.2211340,3.749482e-15,1.548739e-13,ENSG00000188735.8,TMEM120B,12,122150658,122220907,  -2.331299
-1.2204812,9.021907e-03,2.190338e-02,ENSG00000004139.9,SARM1,17, 26691378, 26728065,  -2.330244
-1.2203890,8.606582e-06,4.804032e-05,ENSG00000135205.10,CCDC146,7, 76751751, 76958850,  -2.330095
-1.2200312,5.250119e-13,1.412633e-11,ENSG00000186815.8,TPCN1,12,113658855,113736390,  -2.329518
-1.2194666,2.763649e-06,1.719042e-05,ENSG00000099889.9,ARVCF,22, 19957419, 20004331,  -2.328606
-1.2192277,2.413560e-09,2.981927e-08,ENSG00000072506.8,HSD17B10,X, 53458206, 53461320,  -2.328220
-1.2191660,3.827238e-04,1.393322e-03,ENSG00000118495.14,PLAGL1,6,144261437,144385735,  -2.328121
-1.2190262,4.650004e-10,6.833271e-09,ENSG00000120832.5,MTERFD3,12,107371069,107380944,  -2.327895
-1.2187088,6.943512e-03,1.747944e-02,ENSG00000123454.6,DBH,9,136501482,136524466,  -2.327383
-1.2174303,6.834539e-14,2.185194e-12,ENSG00000156873.11,PHKG2,16, 30759591, 30772490,  -2.325322
-1.2135914,1.093186e-02,2.583847e-02,ENSG00000197915.5,HRNR,1,152184558,152196669,  -2.319142
-1.2135753,2.298609e-19,1.951647e-17,ENSG00000166164.11,BRD7,16, 50347398, 50402845,  -2.319117
-1.2135045,2.623560e-13,7.480571e-12,ENSG00000158411.6,MITD1,2, 99777890, 99797521,  -2.319003
-1.2126981,3.568773e-10,5.384162e-09,ENSG00000214087.4,ARL16,17, 79648204, 79650954,  -2.317707
-1.2122750,1.669701e-07,1.384592e-06,ENSG00000110719.5,TCIRG1,11, 67806483, 67818362,  -2.317027
-1.2119602,1.202325e-09,1.616107e-08,ENSG00000197070.9,ARRDC1,9,140500106,140509812,  -2.316522
-1.2114524,2.787073e-10,4.280888e-09,ENSG00000153989.7,NUS1,6,117996665,118031803,  -2.315707
-1.2100879,2.232162e-06,1.423795e-05,ENSG00000102904.10,TSNAXIP1,16, 67840668, 67866051,  -2.313517
-1.2082918,8.750978e-04,2.876155e-03,ENSG00000068323.12,TFE3,X, 48886242, 48901012,  -2.310639
-1.2073974,2.974392e-07,2.350446e-06,ENSG00000126749.10,EMG1,12,  7072408,  7105520,  -2.309207
-1.2065377,3.486115e-11,6.545246e-10,ENSG00000139546.6,TARBP2,12, 53894705, 53900215,  -2.307831
-1.2055490,1.280681e-03,4.050630e-03,ENSG00000204839.4,MROH6,8,144648357,144655141,  -2.306250
-1.2048671,6.447677e-10,9.166498e-09,ENSG00000175455.10,CCDC14,3,123616152,123680564,  -2.305160
-1.2046078,4.921153e-08,4.566484e-07,ENSG00000070731.5,ST6GALNAC2,17, 74559792, 74583038,  -2.304746
-1.2044981,6.922255e-13,1.830326e-11,ENSG00000204308.6,RNF5,6, 32146131, 32151930,  -2.304571
-1.2029814,8.038286e-10,1.122935e-08,ENSG00000169249.8,ZRSR2,X, 15808595, 15841383,  -2.302149
-1.2027790,1.229093e-02,2.852846e-02,ENSG00000182993.3,C12orf60,12, 14956506, 15059520,  -2.301826
-1.2023127,2.094330e-03,6.205437e-03,ENSG00000166793.6,YPEL4,11, 57412560, 57417417,  -2.301082
-1.2021548,8.348496e-06,4.673629e-05,ENSG00000163945.11,UVSSA,4,  1341054,  1381837,  -2.300831
-1.2020559,2.849029e-13,8.078239e-12,ENSG00000087266.11,SH3BP2,4,  2794750,  2842825,  -2.300673
-1.2019531,1.462303e-07,1.227258e-06,ENSG00000175711.4,B3GNTL1,17, 80900031, 81009686,  -2.300509
-1.1990386,3.199507e-14,1.069979e-12,ENSG00000143742.8,SRP9,1,225965531,225978168,  -2.295866
-1.1987327,9.587423e-08,8.454967e-07,ENSG00000229809.4,ZNF688,16, 30580667, 30584055,  -2.295380
-1.1983138,1.982645e-10,3.149768e-09,ENSG00000173442.7,EHBP1L1,11, 65343509, 65360121,  -2.294713
-1.1979891,4.797259e-08,4.475977e-07,ENSG00000213015.4,ZNF580,19, 56146382, 56154835,  -2.294197
-1.1978099,9.748182e-11,1.664597e-09,ENSG00000100263.9,RHBDD3,22, 29655841, 29664198,  -2.293912
-1.1973561,3.185443e-03,8.913058e-03,ENSG00000135437.5,RDH5,12, 56114151, 56118489,  -2.293190
-1.1961240,4.617726e-09,5.445425e-08,ENSG00000179222.13,MAGED1,X, 51546103, 51645453,  -2.291233
-1.1957687,6.882256e-07,4.977829e-06,ENSG00000268302.1,AL035252.1,20, 25207122, 25207370,  -2.290668
-1.1954093,4.942183e-10,7.214076e-09,ENSG00000162194.8,C11orf48,11, 62430287, 62439727,  -2.290098
-1.1952464,1.184929e-12,2.968732e-11,ENSG00000156467.5,UQCRB,8, 97238148, 97247862,  -2.289839
-1.1951883,4.438100e-03,1.186625e-02,ENSG00000168970.16,JMJD7-PLA2G4B,15, 42120293, 42140353,  -2.289747
-1.1950433,4.698401e-03,1.248690e-02,ENSG00000161395.8,PGAP3,17, 37827375, 37853050,  -2.289517
-1.1927619,8.423938e-04,2.786122e-03,ENSG00000182230.7,FAM153B,5,175487692,175559261,  -2.285899
-1.1925363,2.453414e-13,7.061305e-12,ENSG00000061938.12,TNK2,3,195590235,195638816,  -2.285542
-1.1925225,1.691310e-09,2.183132e-08,ENSG00000022976.11,ZNF839,14,102783714,102809044,  -2.285520
-1.1924536,2.994084e-06,1.845104e-05,ENSG00000168961.12,LGALS9,17, 25956824, 25976586,  -2.285411
-1.1915274,8.305063e-05,3.570359e-04,ENSG00000141933.8,TPGS1,19,   507299,   519654,  -2.283944
-1.1890640,5.556997e-03,1.442139e-02,ENSG00000152969.12,JAKMIP1,4,  6027926,  6202318,  -2.280048
-1.1889850,7.902308e-05,3.415708e-04,ENSG00000119943.6,PYROXD2,10,100143322,100174941,  -2.279923
-1.1886827,3.541131e-05,1.670343e-04,ENSG00000064687.8,ABCA7,19,  1040102,  1065571,  -2.279445
-1.1879180,1.827272e-10,2.927275e-09,ENSG00000106348.12,IMPDH1,7,128032331,128050306,  -2.278237
-1.1873283,4.311472e-06,2.562903e-05,ENSG00000139679.11,LPAR6,13, 48963707, 49018840,  -2.277306
-1.1861235,8.690254e-03,2.119923e-02,ENSG00000172771.7,EFCAB12,3,129120164,129147494,  -2.275405
-1.1857337,7.841868e-03,1.943679e-02,ENSG00000108352.7,RAPGEFL1,17, 38333263, 38351908,  -2.274790
-1.1855550,2.844689e-06,1.764423e-05,ENSG00000205593.7,DENND6B,22, 50747459, 50765489,  -2.274509
-1.1851460,7.353023e-06,4.169805e-05,ENSG00000122477.8,LRRC39,1,100614409,100643771,  -2.273864
-1.1848198,9.817719e-04,3.189715e-03,ENSG00000196263.3,ZNF471,19, 57019212, 57041590,  -2.273350
-1.1848152,1.173101e-14,4.372805e-13,ENSG00000116251.5,RPL22,1,  6241329,  6269449,  -2.273343
-1.1822623,6.796265e-12,1.488071e-10,ENSG00000105373.14,GLTSCR2,19, 48248779, 48260315,  -2.269324
-1.1817398,5.312582e-11,9.619927e-10,ENSG00000141258.8,SGSM2,17,  2240792,  2284352,  -2.268502
-1.1813016,5.549914e-12,1.245512e-10,ENSG00000006015.13,C19orf60,19, 18699495, 18703146,  -2.267813
-1.1807228,8.542630e-03,2.089246e-02,ENSG00000115085.9,ZAP70,2, 98330023, 98356325,  -2.266903
-1.1802605,2.365498e-03,6.897902e-03,ENSG00000130303.8,BST2,19, 17513748, 17516457,  -2.266177
