"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-1.8351101,8.607020e-08,3.101784e-05,ENSG00000135486.13,HNRNPA1,12, 54673977, 54680872,  -3.567986
-1.8321803,2.910019e-03,3.778208e-02,ENSG00000158286.8,RNF207,1,  6265535,  6281359,  -3.560748
-1.8241760,4.156269e-03,4.653207e-02,ENSG00000148671.9,ADIRF,10, 88727949, 88743691,  -3.541047
-1.8230962,1.112624e-06,2.557488e-04,ENSG00000007392.12,LUC7L,16,   238968,   279462,  -3.538398
-1.8163958,4.225500e-07,1.224844e-04,ENSG00000158062.16,UBXN11,1, 26607819, 26644854,  -3.522002
-1.8160114,1.195024e-03,2.212376e-02,ENSG00000068308.9,OTUD5,X, 48779305, 48815648,  -3.521064
-1.8155433,7.405914e-04,1.702594e-02,ENSG00000108448.16,TRIM16L,17, 18601311, 18639431,  -3.519922
-1.8138380,1.145186e-05,1.211897e-03,ENSG00000127314.13,RAP1B,12, 69004619, 69054372,  -3.515763
-1.8127017,3.840847e-03,4.441792e-02,ENSG00000008516.12,MMP25,16,  3096682,  3110727,  -3.512995
-1.8117648,3.785750e-05,2.602020e-03,ENSG00000087086.9,FTL,19, 49468558, 49470135,  -3.510715
-1.8111278,2.925933e-04,9.556913e-03,ENSG00000109103.7,UNC119,17, 26873725, 26879686,  -3.509165
-1.8104026,2.656425e-05,2.178965e-03,ENSG00000154099.13,DNAAF1,16, 84178865, 84212373,  -3.507401
-1.8068515,1.523409e-06,3.216145e-04,ENSG00000128272.10,ATF4,22, 39915700, 39918691,  -3.498779
-1.8060450,1.133398e-03,2.155881e-02,ENSG00000183172.8,SMDT1,22, 42475695, 42480288,  -3.496824
-1.8048120,1.427895e-04,6.091261e-03,ENSG00000058453.12,CROCC,1, 17066768, 17299474,  -3.493836
-1.8034075,2.650303e-04,9.060583e-03,ENSG00000071889.12,FAM3A,X,153733350,153744566,  -3.490437
-1.8033701,2.096949e-03,3.075986e-02,ENSG00000203772.6,SPRN,10,135234170,135382916,  -3.490346
-1.8033552,7.740255e-07,1.947331e-04,ENSG00000184162.10,NR2C2AP,19, 19312225, 19314233,  -3.490310
-1.7980711,4.382087e-04,1.197351e-02,ENSG00000204231.6,RXRB,6, 33161365, 33168630,  -3.477550
-1.7975817,1.081998e-03,2.085731e-02,ENSG00000160695.10,VPS11,11,118938403,118952688,  -3.476370
-1.7941283,4.990057e-06,7.154561e-04,ENSG00000130511.11,SSBP4,19, 18529674, 18545372,  -3.468059
-1.7940638,9.548333e-05,4.680789e-03,ENSG00000148290.5,SURF1,9,136218610,136223552,  -3.467904
-1.7894350,8.894650e-06,1.078193e-03,ENSG00000124193.10,SRSF6,20, 42086568, 42092245,  -3.456795
-1.7848420,2.162454e-03,3.137821e-02,ENSG00000158106.8,RHPN1,8,144451057,144466390,  -3.445807
-1.7805480,5.033702e-04,1.329097e-02,ENSG00000182685.3,BRICD5,16,  2259254,  2261951,  -3.435566
-1.7796389,2.484911e-04,8.651123e-03,ENSG00000161647.14,MPP3,17, 41878167, 41910538,  -3.433402
-1.7786726,9.231360e-06,1.108928e-03,ENSG00000103168.12,TAF1C,16, 84211458, 84220669,  -3.431103
-1.7786345,1.871154e-03,2.874421e-02,ENSG00000165775.13,FUNDC2,X,154254255,154288578,  -3.431013
-1.7756952,5.495421e-04,1.408076e-02,ENSG00000196466.6,ZNF799,19, 12500830, 12512085,  -3.424030
-1.7723474,6.550306e-04,1.569202e-02,ENSG00000118557.11,PMFBP1,16, 72146056, 72210777,  -3.416093
-1.7686447,1.285088e-04,5.711786e-03,ENSG00000133247.9,SUV420H2,19, 55851221, 55859488,  -3.407337
-1.7670755,2.349357e-05,2.058614e-03,ENSG00000125877.8,ITPA,20,  3189514,  3204516,  -3.403633
-1.7658551,8.555373e-04,1.825237e-02,ENSG00000213398.3,LCAT,16, 67973653, 67978034,  -3.400755
-1.7623531,2.628283e-04,9.032353e-03,ENSG00000182534.9,MXRA7,17, 74668633, 74707098,  -3.392510
-1.7506963,6.576108e-07,1.789506e-04,ENSG00000089157.11,RPLP0,12,120634489,120639038,  -3.365209
-1.7498305,2.702262e-04,9.191825e-03,ENSG00000214193.5,SH3D21,1, 36771988, 36790484,  -3.363191
-1.7495244,1.223825e-05,1.236248e-03,ENSG00000132635.12,PCED1A,20,  2815960,  2821836,  -3.362477
-1.7492050,1.787698e-04,7.085216e-03,ENSG00000099326.4,MZF1,19, 59073298, 59084942,  -3.361733
-1.7451286,4.252350e-03,4.716995e-02,ENSG00000254901.3,MEF2BNB,19, 19287712, 19303400,  -3.352247
-1.7421928,1.453267e-03,2.456002e-02,ENSG00000162069.10,CCDC64B,16,  3077683,  3086927,  -3.345433
-1.7294328,2.117702e-04,7.885689e-03,ENSG00000232112.3,TMA7,3, 48481667, 48485616,  -3.315974
-1.7279461,7.623086e-05,4.033580e-03,ENSG00000130255.8,RPL36,19,  5674958,  5691887,  -3.312559
-1.7237884,4.900181e-06,7.102066e-04,ENSG00000102103.11,PQBP1,X, 48755195, 48760420,  -3.303026
-1.7216202,7.162818e-04,1.663920e-02,ENSG00000180855.11,ZNF443,19, 12540521, 12551926,  -3.298066
-1.7211377,2.633973e-05,2.178965e-03,ENSG00000137411.12,VARS2,6, 30876019, 30894236,  -3.296963
-1.7157807,4.092243e-03,4.608612e-02,ENSG00000091592.11,NLRP1,17,  5402747,  5522744,  -3.284744
-1.7142032,2.570470e-03,3.500986e-02,ENSG00000120093.7,HOXB3,17, 46626232, 46682274,  -3.281154
-1.7134237,1.721383e-03,2.729241e-02,ENSG00000197766.3,CFD,19,   859453,   863453,  -3.279381
-1.7126793,6.125689e-05,3.375204e-03,ENSG00000139631.14,CSAD,12, 53551447, 53575135,  -3.277690
-1.7119309,8.628058e-05,4.391089e-03,ENSG00000123342.11,MMP19,12, 56229217, 56236750,  -3.275990
-1.7106676,1.292060e-04,5.719555e-03,ENSG00000102871.11,TRADD,16, 67188083, 67194201,  -3.273122
-1.7072466,4.006544e-06,5.979526e-04,ENSG00000149091.11,DGKZ,11, 46354455, 46402104,  -3.265370
-1.7035556,1.657720e-03,2.678656e-02,ENSG00000063241.3,ISOC2,19, 55964352, 55973710,  -3.257027
-1.7032110,1.095753e-05,1.197604e-03,ENSG00000117360.8,PRPF3,1,150293925,150325671,  -3.256249
-1.6929887,6.729457e-04,1.599472e-02,ENSG00000070404.5,FSTL3,19,   676392,   683385,  -3.233258
-1.6904918,2.019469e-05,1.807222e-03,ENSG00000168096.10,ANKS3,16,  4746513,  4784379,  -3.227667
-1.6884570,2.251340e-03,3.201445e-02,ENSG00000090565.11,RAB11FIP3,16,   475619,   573011,  -3.223118
-1.6865334,2.656883e-04,9.060583e-03,ENSG00000106615.5,RHEB,7,151163098,151217206,  -3.218823
-1.6860836,4.787642e-05,2.955482e-03,ENSG00000111752.6,PHC1,12,  9066492,  9094063,  -3.217820
-1.6830712,1.974452e-05,1.778874e-03,ENSG00000213015.4,ZNF580,19, 56146382, 56154835,  -3.211108
-1.6785663,3.460191e-04,1.053383e-02,ENSG00000162576.12,MXRA8,1,  1288069,  1297157,  -3.201097
-1.6743460,7.653797e-04,1.732695e-02,ENSG00000167232.9,ZNF91,19, 23487793, 23578362,  -3.191746
-1.6708938,2.650152e-03,3.580256e-02,ENSG00000189129.9,PLAC9,10, 81891438, 81905115,  -3.184118
-1.6687498,7.999606e-04,1.763087e-02,ENSG00000072506.8,HSD17B10,X, 53458206, 53461320,  -3.179390
-1.6654538,6.438830e-04,1.558174e-02,ENSG00000140939.10,NOL3,16, 67204057, 67209643,  -3.172134
-1.6650489,7.512772e-04,1.710555e-02,ENSG00000126215.9,XRCC3,14,104163946,104181841,  -3.171244
-1.6516447,1.082440e-03,2.085731e-02,ENSG00000185101.8,ANO9,11,   417933,   442011,  -3.141916
-1.6516110,8.857365e-05,4.473640e-03,ENSG00000143368.9,SF3B4,1,149895209,149900236,  -3.141843
-1.6501663,2.362142e-05,2.058614e-03,ENSG00000189403.10,HMGB1,13, 31032884, 31191734,  -3.138698
-1.6487640,1.079811e-03,2.085731e-02,ENSG00000126749.10,EMG1,12,  7072408,  7105520,  -3.135649
-1.6485206,1.076139e-04,5.052547e-03,ENSG00000124104.14,SNX21,20, 44462449, 44471914,  -3.135120
-1.6475981,2.055796e-04,7.721687e-03,ENSG00000164877.14,MICALL2,7,  1468101,  1499138,  -3.133116
-1.6439369,7.081987e-04,1.658631e-02,ENSG00000106538.5,RARRES2,7,150035408,150038763,  -3.125175
-1.6436862,1.598653e-04,6.498916e-03,ENSG00000242802.2,AP5Z1,7,  4815253,  4833943,  -3.124632
-1.6408483,5.839447e-06,7.786319e-04,ENSG00000152348.11,ATG10,5, 81267844, 81572676,  -3.118491
-1.6405052,2.115662e-05,1.880683e-03,ENSG00000169660.11,HEXDC,17, 80376194, 80400521,  -3.117750
-1.6370389,5.198300e-05,3.094381e-03,ENSG00000204351.7,SKIV2L,6, 31926857, 31937532,  -3.110268
-1.6348127,2.522552e-03,3.446282e-02,ENSG00000268950.1,AC114494.1,1, 31902192, 31902614,  -3.105472
-1.6345561,2.550627e-05,2.125629e-03,ENSG00000213347.6,MXD3,5,176728462,176739758,  -3.104920
-1.6312191,4.222934e-04,1.170657e-02,ENSG00000004534.10,RBM6,3, 49977440, 50137478,  -3.097747
-1.6257852,1.378991e-03,2.384886e-02,ENSG00000118292.4,C1orf54,1,150240600,150253327,  -3.086101
-1.6250840,8.362801e-04,1.804362e-02,ENSG00000134419.11,RPS15A,16, 18792617, 18801705,  -3.084601
-1.6181001,4.206100e-03,4.697164e-02,ENSG00000167280.12,ENGASE,17, 77071021, 77084681,  -3.069705
-1.6171769,2.663652e-05,2.178965e-03,ENSG00000071655.13,MBD3,19,  1576639,  1592882,  -3.067741
-1.6150451,5.595935e-04,1.423973e-02,ENSG00000131584.14,ACAP3,1,  1227756,  1244989,  -3.063212
-1.6132457,2.311748e-04,8.186877e-03,ENSG00000188290.6,HES4,1,   934342,   935552,  -3.059394
-1.6107762,1.255500e-03,2.268777e-02,ENSG00000198625.8,MDM4,1,204485511,204542871,  -3.054161
-1.6089672,5.915295e-05,3.314056e-03,ENSG00000146067.11,FAM193B,5,176946789,176981542,  -3.050334
-1.6079303,2.611599e-04,8.998205e-03,ENSG00000127948.9,POR,7, 75528518, 75616173,  -3.048142
-1.6036834,3.812724e-04,1.104522e-02,ENSG00000102901.8,CENPT,16, 67862060, 67881714,  -3.039183
-1.5977691,3.221317e-05,2.454459e-03,ENSG00000178719.12,GRINA,8,145064226,145067583,  -3.026749
-1.5974239,1.190485e-05,1.212837e-03,ENSG00000140995.12,DEF8,16, 90014333, 90034468,  -3.026025
-1.5973665,7.244341e-06,9.288081e-04,ENSG00000183955.8,SETD8,12,123868320,123893905,  -3.025905
-1.5958679,1.800993e-06,3.584246e-04,ENSG00000213719.4,CLIC1,6, 31698358, 31707540,  -3.022763
-1.5923675,1.346654e-04,5.829961e-03,ENSG00000167995.11,BEST1,11, 61717293, 61732987,  -3.015438
-1.5918318,3.635103e-03,4.297027e-02,ENSG00000085231.9,TAF9,5, 68646811, 68665840,  -3.014318
-1.5913897,1.539779e-03,2.550487e-02,ENSG00000125148.6,MT2A,16, 56642111, 56643409,  -3.013395
-1.5900360,2.350048e-03,3.284648e-02,ENSG00000154016.9,GRAP,17, 18923986, 18950950,  -3.010569
-1.5879485,2.203326e-03,3.159578e-02,ENSG00000068394.9,GPKOW,X, 48970334, 48980151,  -3.006216
-1.5821195,4.036443e-05,2.704619e-03,ENSG00000132879.9,FBXO44,1, 11714432, 11723384,  -2.994094
-1.5802718,6.231268e-05,3.407495e-03,ENSG00000131778.13,CHD1L,1,146714291,146767443,  -2.990262
-1.5773557,1.801326e-04,7.085216e-03,ENSG00000149927.13,DOC2A,16, 30016830, 30034591,  -2.984224
-1.5741454,9.626207e-05,4.684520e-03,ENSG00000162244.6,RPL29,3, 52027616, 52029958,  -2.977591
-1.5741183,2.270434e-04,8.173720e-03,ENSG00000100075.5,SLC25A1,22, 19163095, 19166343,  -2.977535
-1.5735991,1.157868e-05,1.212837e-03,ENSG00000006704.6,GTF2IRD1,7, 73868120, 74016931,  -2.976463
-1.5708892,2.670579e-06,4.685461e-04,ENSG00000174444.10,RPL4,15, 66790355, 66816870,  -2.970878
-1.5686121,1.669302e-04,6.765493e-03,ENSG00000141698.12,NT5C3B,17, 39981335, 39992523,  -2.966192
-1.5681645,5.618479e-05,3.215313e-03,ENSG00000167766.14,ZNF83,19, 53097313, 53193749,  -2.965272
-1.5661805,8.086647e-04,1.773476e-02,ENSG00000088448.10,ANKRD10,13,111530887,111567416,  -2.961197
-1.5656348,1.408879e-05,1.381323e-03,ENSG00000140104.9,C14orf79,14,105452112,105476819,  -2.960077
-1.5655457,4.272301e-03,4.718009e-02,ENSG00000141933.8,TPGS1,19,   507299,   519654,  -2.959894
-1.5655095,5.382177e-05,3.147629e-03,ENSG00000099624.3,ATP5D,19,  1241749,  1244824,  -2.959820
-1.5645949,9.608008e-05,4.684520e-03,ENSG00000139625.8,MAP3K12,12, 53874274, 53893847,  -2.957944
-1.5629343,3.607873e-04,1.076687e-02,ENSG00000185324.17,CDK10,16, 89747145, 89762772,  -2.954542
-1.5628640,4.211316e-05,2.765637e-03,ENSG00000213551.4,DNAJC9,10, 74943120, 75008620,  -2.954398
-1.5625449,3.378939e-05,2.503043e-03,ENSG00000111229.11,ARPC3,12,110872630,110888227,  -2.953744
-1.5622870,8.997720e-04,1.884679e-02,ENSG00000180900.12,SCRIB,8,144873090,144897549,  -2.953216
-1.5600609,7.935171e-04,1.754686e-02,ENSG00000188612.7,SUMO2,17, 73163408, 73179078,  -2.948663
-1.5557859,1.556238e-04,6.393905e-03,ENSG00000167996.11,FTH1,11, 61727190, 61735132,  -2.939938
-1.5554748,4.585633e-04,1.245312e-02,ENSG00000139343.6,SNRPF,12, 96252706, 96297606,  -2.939304
-1.5544647,1.475421e-03,2.483997e-02,ENSG00000196937.6,FAM3C,7,120988905,121036418,  -2.937247
-1.5531082,1.592487e-04,6.493646e-03,ENSG00000137818.7,RPLP1,15, 69745123, 69748255,  -2.934487
-1.5504733,3.581254e-03,4.278893e-02,ENSG00000142694.6,EVA1B,1, 36787632, 36789755,  -2.929132
-1.5494869,3.996834e-06,5.979526e-04,ENSG00000100380.8,ST13,22, 41220539, 41253026,  -2.927130
-1.5422774,2.078659e-03,3.062635e-02,ENSG00000177595.13,PIDD,11,   799179,   809753,  -2.912539
-1.5409830,7.833515e-04,1.743774e-02,ENSG00000149541.5,B3GAT3,11, 62382768, 62389647,  -2.909927
-1.5385513,4.899975e-07,1.361172e-04,ENSG00000204463.8,BAG6,6, 31606805, 31620482,  -2.905027
-1.5378590,1.336262e-04,5.822783e-03,ENSG00000142541.12,RPL13A,19, 49990811, 49995565,  -2.903633
-1.5336327,3.994226e-03,4.562895e-02,ENSG00000143624.9,INTS3,1,153700543,153746555,  -2.895139
-1.5322141,7.623807e-04,1.728841e-02,ENSG00000162572.15,SCNN1D,1,  1215816,  1227409,  -2.892294
-1.5312063,5.231428e-04,1.359763e-02,ENSG00000103024.3,NME3,16,  1820287,  1821731,  -2.890274
-1.5243228,6.349800e-04,1.547865e-02,ENSG00000099330.4,OCEL1,19, 17337013, 17340028,  -2.876517
-1.5206193,2.050180e-03,3.030721e-02,ENSG00000204438.6,GPANK1,6, 31629006, 31634060,  -2.869142
-1.5202330,9.481581e-05,4.680789e-03,ENSG00000132823.6,OSER1,20, 42825136, 42839431,  -2.868374
-1.5192595,1.416785e-03,2.425084e-02,ENSG00000187514.10,PTMA,2,232571605,232578251,  -2.866439
-1.5183356,3.939751e-06,5.979526e-04,ENSG00000204469.8,PRRC2A,6, 31588497, 31605548,  -2.864604
-1.5176543,1.114726e-04,5.179011e-03,ENSG00000268302.1,AL035252.1,20, 25207122, 25207370,  -2.863251
-1.5161121,4.420783e-05,2.833977e-03,ENSG00000130244.8,FAM98C,19, 38893775, 38899728,  -2.860192
-1.5158718,9.574464e-04,1.949098e-02,ENSG00000225828.1,FAM229A,1, 32826871, 32829879,  -2.859716
-1.5103043,5.383137e-04,1.393762e-02,ENSG00000099849.10,RASSF7,11,   560404,   564021,  -2.848701
-1.5090060,1.591912e-06,3.216145e-04,ENSG00000150991.10,UBC,12,125396150,125401914,  -2.846139
-1.5082109,1.684372e-05,1.581649e-03,ENSG00000103044.6,HAS3,16, 69139467, 69152622,  -2.844571
-1.5075337,4.246736e-05,2.765637e-03,ENSG00000106153.12,CHCHD2,7, 56169262, 56174269,  -2.843236
-1.5034162,2.786638e-04,9.272586e-03,ENSG00000140474.8,ULK3,15, 75128457, 75135687,  -2.835133
-1.5008992,1.011174e-04,4.832613e-03,ENSG00000124222.17,STX16,20, 57226328, 57254582,  -2.830190
-1.5003192,3.844335e-03,4.441973e-02,ENSG00000143554.9,SLC27A3,1,153746830,153752633,  -2.829053
-1.4965025,3.308589e-04,1.022592e-02,ENSG00000076928.13,ARHGEF1,19, 42387228, 42434302,  -2.821579
-1.4945631,9.012409e-04,1.884679e-02,ENSG00000158805.7,ZNF276,16, 89786808, 89807311,  -2.817788
-1.4927435,2.410058e-03,3.337041e-02,ENSG00000187609.11,EXD3,9,140201348,140317714,  -2.814236
-1.4896900,1.964910e-04,7.594236e-03,ENSG00000125977.6,EIF2S2,20, 32676104, 32700138,  -2.808286
-1.4886650,1.024835e-04,4.863043e-03,ENSG00000221978.7,CCNL2,1,  1321091,  1334708,  -2.806292
-1.4820480,1.490289e-03,2.502710e-02,ENSG00000215440.7,NPEPL1,20, 57264187, 57294294,  -2.793450
-1.4793482,3.176078e-05,2.447967e-03,ENSG00000128185.5,DGCR6L,22, 20301799, 20307603,  -2.788227
-1.4780917,9.802348e-06,1.131049e-03,ENSG00000155256.13,ZFYVE27,10, 99496878, 99520664,  -2.785800
-1.4767345,1.140543e-03,2.160228e-02,ENSG00000182154.7,MRPL41,9,140445651,140447007,  -2.783180
-1.4744961,2.164698e-03,3.137821e-02,ENSG00000173581.3,CCDC106,19, 56152428, 56164527,  -2.778866
-1.4679021,1.933529e-03,2.931863e-02,ENSG00000022976.11,ZNF839,14,102783714,102809044,  -2.766194
-1.4641245,1.428467e-03,2.432590e-02,ENSG00000266714.2,MYO15B,17, 73584139, 73622929,  -2.758960
-1.4625441,2.831504e-03,3.730758e-02,ENSG00000171443.6,ZNF524,19, 56111388, 56114504,  -2.755939
-1.4610291,1.506033e-04,6.295124e-03,ENSG00000101199.8,ARFGAP1,20, 61904137, 61921142,  -2.753047
-1.4495778,1.502103e-03,2.517551e-02,ENSG00000179583.13,CIITA,16, 10971055, 11026079,  -2.731281
-1.4488879,4.083769e-03,4.603703e-02,ENSG00000125846.11,ZNF133,20, 18269121, 18297640,  -2.729975
-1.4461767,2.028903e-03,3.018655e-02,ENSG00000175711.4,B3GNTL1,17, 80900031, 81009686,  -2.724850
-1.4457815,4.122290e-04,1.152340e-02,ENSG00000105372.2,RPS19,19, 42363988, 42376994,  -2.724103
-1.4437125,2.163085e-04,7.902076e-03,ENSG00000111679.12,PTPN6,12,  7055631,  7070479,  -2.720200
-1.4418724,1.464844e-05,1.424059e-03,ENSG00000100836.6,PABPN1,14, 23790498, 23795394,  -2.716732
-1.4401529,5.708690e-05,3.225410e-03,ENSG00000204394.8,VARS,6, 31745295, 31763730,  -2.713496
-1.4368316,7.040147e-04,1.655614e-02,ENSG00000198169.4,ZNF251,8,145946298,145981802,  -2.707257
-1.4366723,2.716621e-03,3.618724e-02,ENSG00000164048.9,ZNF589,3, 48282590, 48340743,  -2.706958
-1.4357875,3.106591e-05,2.408330e-03,ENSG00000166164.11,BRD7,16, 50347398, 50402845,  -2.705298
-1.4352307,6.338212e-04,1.547865e-02,ENSG00000140400.10,MAN2C1,15, 75648133, 75660971,  -2.704254
-1.4329449,3.640121e-03,4.298745e-02,ENSG00000105618.9,PRPF31,19, 54618837, 54635140,  -2.699973
-1.4327733,1.272783e-04,5.695063e-03,ENSG00000159214.8,CCDC24,1, 44457031, 44462200,  -2.699652
-1.4308007,3.778838e-04,1.097756e-02,ENSG00000219481.6,NBPF1,1, 16888814, 16940057,  -2.695963
-1.4302015,9.819553e-04,1.979335e-02,ENSG00000128159.7,TUBGCP6,22, 50656118, 50683421,  -2.694844
-1.4286310,3.031096e-03,3.868921e-02,ENSG00000178338.6,ZNF354B,5,178286954,178315123,  -2.691912
-1.4262894,8.921264e-04,1.879244e-02,ENSG00000187051.4,RPS19BP1,22, 39925098, 39928860,  -2.687546
-1.4259535,2.325901e-03,3.268026e-02,ENSG00000138964.12,PARVG,22, 44568836, 44615413,  -2.686920
-1.4253586,2.848011e-03,3.743961e-02,ENSG00000126456.11,IRF3,19, 50162826, 50169132,  -2.685812
-1.4245048,3.341516e-05,2.503043e-03,ENSG00000121310.12,ECHDC2,1, 53361656, 53392884,  -2.684223
-1.4235576,2.486740e-05,2.125629e-03,ENSG00000106009.11,BRAT1,7,  2577511,  2595361,  -2.682462
-1.4228228,2.149280e-03,3.128657e-02,ENSG00000121417.9,ZNF211,19, 58141761, 58154147,  -2.681096
-1.4216206,4.779832e-04,1.279431e-02,ENSG00000008988.5,RPS20,8, 56979854, 56987069,  -2.678863
-1.4210591,1.685593e-03,2.698163e-02,ENSG00000125968.7,ID1,20, 30193086, 30194318,  -2.677820
-1.4193766,2.537914e-03,3.463720e-02,ENSG00000163093.7,BBS5,2,170335688,170382432,  -2.674699
-1.4173794,9.534573e-05,4.680789e-03,ENSG00000172590.14,MRPL52,14, 23299088, 23304246,  -2.670999
-1.4160346,2.726186e-03,3.627840e-02,ENSG00000127920.5,GNG11,7, 93551011, 93557922,  -2.668510
-1.4137941,1.857999e-04,7.265267e-03,ENSG00000105643.5,ARRDC2,19, 18111941, 18124911,  -2.664369
-1.4134551,3.114170e-04,9.910345e-03,ENSG00000008710.13,PKD1,16,  2138711,  2185899,  -2.663743
-1.4103297,8.072468e-04,1.773283e-02,ENSG00000185122.6,HSF1,8,145515280,145538385,  -2.657979
-1.4078475,3.626237e-03,4.297027e-02,ENSG00000183615.5,FAM167B,1, 32712834, 32714457,  -2.653410
-1.4050370,3.185988e-03,3.997728e-02,ENSG00000254402.2,LRRC24,8,145747761,145752416,  -2.648246
-1.4003623,1.481866e-04,6.233185e-03,ENSG00000099904.11,ZDHHC8,22, 20116979, 20135530,  -2.639679
-1.3998899,5.507767e-05,3.193068e-03,ENSG00000063046.13,EIF4B,12, 53399942, 53435993,  -2.638815
-1.3992483,1.809684e-03,2.806370e-02,ENSG00000197363.5,ZNF517,8,146024261,146036554,  -2.637641
-1.3975131,1.895354e-03,2.889538e-02,ENSG00000154265.11,ABCA5,17, 67240452, 67323385,  -2.634471
-1.3965308,1.885022e-06,3.642737e-04,ENSG00000147274.10,RBMX,X,135930163,135962923,  -2.632677
-1.3870674,3.717451e-03,4.345397e-02,ENSG00000196154.7,S100A4,1,153516089,153522612,  -2.615465
-1.3851832,6.574708e-05,3.578251e-03,ENSG00000113558.14,SKP1,5,133484633,133512729,  -2.612051
-1.3849186,8.873248e-06,1.078193e-03,ENSG00000140365.11,COMMD4,15, 75628232, 75634268,  -2.611572
-1.3832021,9.610660e-04,1.953028e-02,ENSG00000121060.10,TRIM25,17, 54965270, 54991399,  -2.608467
-1.3830400,2.519617e-05,2.125629e-03,ENSG00000175390.8,EIF3F,11,  7991798,  8023409,  -2.608174
-1.3783440,7.753659e-04,1.743265e-02,ENSG00000167302.5,ENTHD2,17, 79202077, 79212891,  -2.599698
-1.3759305,2.649673e-04,9.060583e-03,ENSG00000227057.3,WDR46,6, 33246885, 33257304,  -2.595353
-1.3723991,2.749878e-04,9.272586e-03,ENSG00000205476.4,CCDC85C,14, 99977603,100070363,  -2.589008
-1.3721633,5.955191e-04,1.481465e-02,ENSG00000170955.9,PRKCDBP,11,  6340176,  6341877,  -2.588584
-1.3721232,5.660138e-04,1.434834e-02,ENSG00000116521.6,SCAMP3,1,155225770,155232221,  -2.588512
-1.3719486,1.814643e-04,7.116604e-03,ENSG00000272916.1,RP11-574K11.31,10, 75556272, 75571409,  -2.588199
-1.3714968,2.810515e-03,3.725190e-02,ENSG00000197119.8,SLC25A29,14,100757448,100772884,  -2.587389
-1.3695021,2.201539e-03,3.159578e-02,ENSG00000171425.5,ZNF581,19, 56146825, 56156988,  -2.583814
-1.3682620,9.104325e-04,1.896829e-02,ENSG00000213676.6,ATF6B,6, 32065953, 32096030,  -2.581594
-1.3654129,9.560489e-04,1.949098e-02,ENSG00000185386.10,MAPK11,22, 50702142, 50709196,  -2.576501
-1.3647379,1.555771e-03,2.567407e-02,ENSG00000111684.6,LPCAT3,12,  7085348,  7125814,  -2.575295
-1.3645198,1.810018e-03,2.806370e-02,ENSG00000198712.1,MT-CO2,MT,     7586,     8269,  -2.574906
-1.3581177,9.485434e-05,4.680789e-03,ENSG00000172239.9,PAIP1,5, 43526369, 43557860,  -2.563505
-1.3567821,4.713977e-05,2.955482e-03,ENSG00000103152.7,MPG,16,   127006,   135852,  -2.561133
-1.3564037,2.775036e-04,9.272586e-03,ENSG00000013441.11,CLK1,2,201717732,201729422,  -2.560461
-1.3560485,2.122760e-04,7.885689e-03,ENSG00000135473.10,PAN2,12, 56710007, 56727837,  -2.559831
-1.3558714,2.858135e-03,3.751021e-02,ENSG00000142252.6,GEMIN7,19, 45582453, 45594782,  -2.559517
-1.3462364,1.475046e-03,2.483997e-02,ENSG00000198931.6,APRT,16, 88875747, 88878352,  -2.542480
-1.3453828,1.221781e-04,5.536657e-03,ENSG00000140983.9,RHOT2,16,   718086,   724174,  -2.540976
-1.3423563,8.526371e-04,1.821965e-02,ENSG00000174652.13,ZNF266,19,  9523272,  9546254,  -2.535651
-1.3411566,6.681311e-04,1.590868e-02,ENSG00000172366.15,FAM195A,16,   691813,   698474,  -2.533544
-1.3409130,3.508932e-05,2.516272e-03,ENSG00000173209.18,AHSA2,2, 61404553, 61418338,  -2.533116
-1.3395831,1.854490e-05,1.705363e-03,ENSG00000185787.10,MORF4L1,15, 79102829, 79190475,  -2.530782
-1.3388783,3.163176e-04,9.994737e-03,ENSG00000174748.14,RPL15,3, 23958036, 23965183,  -2.529546
-1.3358494,1.233776e-03,2.256676e-02,ENSG00000204859.7,ZBTB48,1,  6640061,  6649340,  -2.524241
-1.3352073,8.214044e-04,1.786722e-02,ENSG00000058673.11,ZC3H11A,1,203764782,203823252,  -2.523117
-1.3352044,3.518939e-03,4.240384e-02,ENSG00000012211.8,PRICKLE3,X, 49031151, 49042845,  -2.523112
-1.3351473,1.301705e-03,2.314258e-02,ENSG00000124074.7,ENKD1,16, 67696848, 67701168,  -2.523012
-1.3348752,8.487436e-04,1.816557e-02,ENSG00000173153.9,ESRRA,11, 64073044, 64084215,  -2.522537
-1.3324924,3.319535e-03,4.087044e-02,ENSG00000197530.8,MIB2,1,  1550795,  1565990,  -2.518374
-1.3275494,1.008334e-03,1.994825e-02,ENSG00000107872.8,FBXL15,10,104178946,104182893,  -2.509760
-1.3260319,1.686152e-04,6.813074e-03,ENSG00000122678.10,POLM,7, 44111846, 44122139,  -2.507121
-1.3258104,3.214330e-03,4.009344e-02,ENSG00000182004.8,SNRPE,1,203830731,203839678,  -2.506737
-1.3251520,4.233418e-03,4.711886e-02,ENSG00000182552.10,RWDD4,4,184560788,184580378,  -2.505593
-1.3250481,3.536204e-05,2.516272e-03,ENSG00000156858.7,PRR14,16, 30662038, 30667761,  -2.505412
-1.3245173,3.105414e-03,3.939960e-02,ENSG00000105373.14,GLTSCR2,19, 48248779, 48260315,  -2.504491
