"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-1.0639439,8.713855e-17,3.163274e-15,ENSG00000175390.8,EIF3F,11,  7991798,  8023409,  -2.090639
-1.0629856,7.294452e-05,2.624538e-04,ENSG00000171777.11,RASGRP4,19, 38899695, 38916945,  -2.089251
-1.0617591,2.762932e-08,1.996377e-07,ENSG00000184584.8,TMEM173,5,138855119,138862520,  -2.087475
-1.0610354,8.910692e-05,3.142181e-04,ENSG00000141526.10,SLC16A3,17, 80186273, 80219005,  -2.086428
-1.0607632,2.490585e-03,6.182169e-03,ENSG00000140961.8,OSGIN1,16, 83981887, 83999937,  -2.086035
-1.0598900,3.548564e-07,2.068372e-06,ENSG00000114841.13,DNAH1,3, 52350335, 52434507,  -2.084773
-1.0597396,1.609400e-13,3.093895e-12,ENSG00000114857.13,NKTR,3, 42642106, 42690227,  -2.084555
-1.0595171,1.054900e-09,1.003238e-08,ENSG00000198804.2,MT-CO1,MT,     5904,     7445,  -2.084234
-1.0591613,4.834184e-07,2.748543e-06,ENSG00000090971.4,NAT14,19, 55996371, 55998935,  -2.083720
-1.0587361,1.112489e-07,7.143770e-07,ENSG00000163453.7,IGFBP7,4, 57896939, 57976551,  -2.083106
-1.0586868,3.988398e-07,2.302784e-06,ENSG00000176845.8,METRNL,17, 81037567, 81052864,  -2.083035
-1.0585280,1.893316e-02,3.744733e-02,ENSG00000082684.10,SEMA5B,3,122628041,122747452,  -2.082805
-1.0569110,1.302116e-02,2.692860e-02,ENSG00000073861.2,TBX21,17, 45810610, 45823485,  -2.080472
-1.0562783,2.063524e-09,1.851840e-08,ENSG00000187954.8,CYHR1,8,145674965,145691060,  -2.079560
-1.0562263,1.857737e-06,9.293552e-06,ENSG00000197857.9,ZNF44,19, 12335501, 12405702,  -2.079485
-1.0555626,2.680528e-08,1.941541e-07,ENSG00000174177.8,CTU2,16, 88772871, 88781794,  -2.078529
-1.0549026,1.616239e-04,5.362785e-04,ENSG00000198794.7,SCAMP5,15, 75249560, 75313837,  -2.077578
-1.0546753,1.064653e-03,2.909188e-03,ENSG00000187479.4,C11orf96,11, 43946892, 43965888,  -2.077251
-1.0542451,1.394351e-03,3.697704e-03,ENSG00000204397.3,CARD16,11,104912053,104972158,  -2.076631
-1.0539792,1.377849e-04,4.642343e-04,ENSG00000196405.8,EVL,14,100437786,100610573,  -2.076249
-1.0530392,2.116498e-08,1.569453e-07,ENSG00000120896.9,SORBS3,8, 22402499, 22433301,  -2.074896
-1.0529314,2.870773e-03,7.022796e-03,ENSG00000183979.7,NPB,17, 79858621, 79860781,  -2.074741
-1.0528324,1.272669e-02,2.640897e-02,ENSG00000169962.4,TAS1R3,1,  1266694,  1270686,  -2.074599
-1.0521758,3.810426e-06,1.794046e-05,ENSG00000145075.7,CCDC39,3,180320646,180588793,  -2.073655
-1.0520493,4.846383e-06,2.220242e-05,ENSG00000154265.11,ABCA5,17, 67240452, 67323385,  -2.073473
-1.0519458,8.748830e-10,8.419923e-09,ENSG00000104866.6,PPP1R37,19, 45594654, 45651335,  -2.073324
-1.0519434,4.042822e-14,8.690077e-13,ENSG00000186919.8,ZACN,17, 74068042, 74079747,  -2.073321
-1.0511487,2.721271e-10,2.908334e-09,ENSG00000141562.13,NARF,17, 80416056, 80448413,  -2.072179
-1.0511205,4.562547e-06,2.105356e-05,ENSG00000164978.13,NUDT2,9, 34329504, 34343709,  -2.072139
-1.0509574,1.759168e-14,4.061232e-13,ENSG00000145919.6,BOD1,5,173034517,173043663,  -2.071904
-1.0505035,6.877305e-19,3.549302e-17,ENSG00000135164.14,DMTF1,7, 86781677, 86825653,  -2.071253
-1.0484624,1.785571e-10,1.981763e-09,ENSG00000037757.9,MRI1,19, 13875346, 13885096,  -2.068324
-1.0480553,2.945335e-07,1.746065e-06,ENSG00000167508.6,MVD,16, 88718343, 88729569,  -2.067741
-1.0479435,3.389867e-04,1.039890e-03,ENSG00000154358.15,OBSCN,1,228395831,228566577,  -2.067580
-1.0478845,1.216703e-15,3.548641e-14,ENSG00000053900.6,ANAPC4,4, 25378835, 25420120,  -2.067496
-1.0478362,2.255248e-12,3.538701e-11,ENSG00000112787.8,FBRSL1,12,133066137,133161774,  -2.067427
-1.0478022,1.219126e-09,1.143763e-08,ENSG00000099999.10,RNF215,22, 30773835, 30817760,  -2.067378
-1.0472334,4.837991e-03,1.123011e-02,ENSG00000181392.10,SYNE4,19, 36494209, 36499695,  -2.066563
-1.0460340,1.922498e-11,2.526357e-10,ENSG00000184402.10,SS18L1,20, 60718822, 60757540,  -2.064846
-1.0455195,5.481091e-08,3.732955e-07,ENSG00000219626.4,FAM228B,2, 24299396, 24392509,  -2.064109
-1.0452644,2.062262e-04,6.661921e-04,ENSG00000148824.14,MTG1,10,135207598,135234811,  -2.063745
-1.0444029,1.678246e-06,8.488974e-06,ENSG00000132196.9,HSD17B7,1,162760492,162782607,  -2.062513
-1.0443104,1.248236e-13,2.452030e-12,ENSG00000159322.13,ADPGK,15, 73043710, 73078187,  -2.062380
-1.0439562,5.266695e-03,1.211118e-02,ENSG00000140368.8,PSTPIP1,15, 77285700, 77329673,  -2.061874
-1.0434786,3.612997e-08,2.557547e-07,ENSG00000059378.8,PARP12,7,139723544,139763521,  -2.061192
-1.0429800,2.897560e-10,3.081657e-09,ENSG00000160285.10,LSS,21, 47608055, 47648738,  -2.060479
-1.0425010,1.713651e-02,3.429321e-02,ENSG00000244274.3,DBNDD2,20, 44034697, 44039250,  -2.059795
-1.0419431,5.646037e-13,9.987081e-12,ENSG00000107672.10,NSMCE4A,10,123716603,123734732,  -2.058999
-1.0413783,1.512477e-12,2.456449e-11,ENSG00000173264.9,GPR137,11, 64037534, 64056972,  -2.058193
-1.0411196,6.033748e-18,2.720170e-16,ENSG00000115694.10,STK25,2,242432089,242449145,  -2.057824
-1.0391520,2.427810e-06,1.185060e-05,ENSG00000050327.10,ARHGEF5,7,144052381,144077725,  -2.055019
-1.0389701,2.735933e-08,1.977921e-07,ENSG00000182552.10,RWDD4,4,184560788,184580378,  -2.054760
-1.0384082,9.154881e-20,5.423025e-18,ENSG00000116754.9,SRSF11,1, 70671365, 70718735,  -2.053960
-1.0383021,3.476356e-06,1.647927e-05,ENSG00000184922.9,FMNL1,17, 43298811, 43324687,  -2.053809
-1.0382619,1.832964e-03,4.723182e-03,ENSG00000203780.6,FANK1,10,127585108,127698161,  -2.053752
-1.0376071,1.140025e-02,2.404499e-02,ENSG00000099338.18,CATSPERG,19, 38826415, 38861589,  -2.052820
-1.0375211,4.452593e-10,4.509541e-09,ENSG00000213445.4,SIPA1,11, 65405568, 65418401,  -2.052698
-1.0373121,4.172891e-06,1.948497e-05,ENSG00000142684.7,ZNF593,1, 26496362, 26498551,  -2.052400
-1.0365114,2.812542e-07,1.679066e-06,ENSG00000174886.8,NDUFA11,19,  5891287,  5904017,  -2.051261
-1.0363831,1.011437e-02,2.163442e-02,ENSG00000027644.4,INSRR,1,156809855,156828810,  -2.051079
-1.0360844,2.131289e-04,6.862051e-04,ENSG00000197620.6,CXorf40A,X,148621900,148632055,  -2.050655
-1.0353649,4.228193e-06,1.971909e-05,ENSG00000259133.1,RP11-1085N6.3,14, 57115683, 57197253,  -2.049632
-1.0353619,3.330390e-03,8.024335e-03,ENSG00000128709.10,HOXD9,2,176987088,176989853,  -2.049628
-1.0342216,1.015198e-05,4.358224e-05,ENSG00000099889.9,ARVCF,22, 19957419, 20004331,  -2.048008
-1.0335525,3.083238e-07,1.823489e-06,ENSG00000229809.4,ZNF688,16, 30580667, 30584055,  -2.047059
-1.0335250,1.768816e-02,3.523108e-02,ENSG00000111674.4,ENO2,12,  7022909,  7032861,  -2.047020
-1.0325974,3.039704e-03,7.396241e-03,ENSG00000066923.13,STAG3,7, 99775186, 99819111,  -2.045704
-1.0324625,1.313169e-02,2.712416e-02,ENSG00000113262.10,GRM6,5,178405328,178423207,  -2.045513
-1.0315764,1.016641e-08,8.017197e-08,ENSG00000100300.13,TSPO,22, 43547520, 43559248,  -2.044257
-1.0315726,1.714794e-03,4.456247e-03,ENSG00000172935.8,MRGPRF,11, 68771863, 68780877,  -2.044251
-1.0315393,3.312503e-06,1.576121e-05,ENSG00000108296.7,CWC25,17, 36956687, 36981734,  -2.044204
-1.0315386,7.505251e-07,4.108265e-06,ENSG00000100360.10,IFT27,22, 37154246, 37172300,  -2.044203
-1.0312081,1.583884e-02,3.199379e-02,ENSG00000145908.8,ZNF300,5,150273954,150284545,  -2.043735
-1.0309715,1.510380e-03,3.971634e-03,ENSG00000105419.13,MEIS3,19, 47906381, 47922780,  -2.043400
-1.0306793,1.870591e-03,4.803938e-03,ENSG00000000938.8,FGR,1, 27938575, 27961788,  -2.042986
-1.0302933,2.811677e-08,2.027884e-07,ENSG00000099622.9,CIRBP,19,  1259384,  1274879,  -2.042439
-1.0293204,3.235293e-06,1.540822e-05,ENSG00000115325.9,DOK1,2, 74776153, 74784681,  -2.041063
-1.0291310,1.109889e-10,1.271546e-09,ENSG00000105618.9,PRPF31,19, 54618837, 54635140,  -2.040795
-1.0285270,4.926699e-11,6.009157e-10,ENSG00000105397.9,TYK2,19, 10461209, 10491352,  -2.039940
-1.0284257,2.618873e-02,4.964554e-02,ENSG00000152137.2,HSPB8,12,119616447,119658936,  -2.039797
-1.0276445,2.042053e-09,1.833648e-08,ENSG00000125826.15,RBCK1,20,   388142,   411610,  -2.038693
-1.0276211,8.839214e-05,3.122740e-04,ENSG00000163874.8,ZC3H12A,1, 37940153, 37949980,  -2.038660
-1.0265341,4.330477e-10,4.400444e-09,ENSG00000116521.6,SCAMP3,1,155225770,155232221,  -2.037124
-1.0265166,4.097707e-05,1.564067e-04,ENSG00000268927.1,FLJ00418,16, 70695570, 70699739,  -2.037100
-1.0264371,1.352556e-06,6.976415e-06,ENSG00000154096.9,THY1,11,119288090,119295695,  -2.036987
-1.0262324,1.729365e-12,2.776248e-11,ENSG00000113971.14,NPHP3,3,132276986,132441303,  -2.036698
-1.0261109,6.220815e-06,2.796256e-05,ENSG00000187634.6,SAMD11,1,   860260,   879955,  -2.036527
-1.0256026,7.671449e-03,1.688890e-02,ENSG00000158428.3,C2orf62,2,219221579,219232822,  -2.035810
-1.0255443,2.437568e-11,3.122662e-10,ENSG00000178028.9,DMAP1,1, 44679127, 44686353,  -2.035727
-1.0253738,2.932565e-07,1.740226e-06,ENSG00000049449.4,RCN1,11, 31833939, 32127301,  -2.035487
-1.0253134,5.567868e-12,8.158555e-11,ENSG00000168936.6,TMEM129,4,  1717679,  1723085,  -2.035401
-1.0236496,6.737473e-07,3.719971e-06,ENSG00000115687.9,PASK,2,242045514,242089679,  -2.033056
-1.0233945,1.283160e-02,2.658401e-02,ENSG00000167077.8,MEI1,22, 42095503, 42195460,  -2.032696
-1.0231716,1.005382e-09,9.597288e-09,ENSG00000171425.5,ZNF581,19, 56146825, 56156988,  -2.032382
-1.0204445,4.319958e-05,1.640704e-04,ENSG00000160050.10,CCDC28B,1, 32665987, 32670988,  -2.028544
-1.0203095,3.925037e-10,4.047661e-09,ENSG00000198324.10,FAM109A,12,111798455,111806925,  -2.028354
-1.0199576,1.358157e-04,4.582058e-04,ENSG00000158555.10,GDPD5,11, 75145685, 75236948,  -2.027859
-1.0197071,5.221051e-06,2.379050e-05,ENSG00000090924.10,PLEKHG2,19, 39903225, 39919054,  -2.027507
-1.0195928,2.593791e-10,2.777919e-09,ENSG00000124587.9,PEX6,6, 42931608, 42946958,  -2.027347
-1.0194060,8.734710e-05,3.091537e-04,ENSG00000137343.13,ATAT1,6, 30594619, 30614600,  -2.027084
-1.0191262,6.283937e-07,3.485931e-06,ENSG00000171813.10,PWWP2B,10,134210672,134231367,  -2.026691
-1.0185288,2.666527e-06,1.292500e-05,ENSG00000128309.12,MPST,22, 37415676, 37425863,  -2.025852
-1.0183634,5.047367e-03,1.165592e-02,ENSG00000144395.13,CCDC150,2,197504278,197628214,  -2.025620
-1.0174836,6.907960e-03,1.540781e-02,ENSG00000141391.9,SLMO1,18, 12407895, 12432237,  -2.024385
-1.0172543,1.610130e-07,1.006446e-06,ENSG00000139190.12,VAMP1,12,  6571403,  6580153,  -2.024063
-1.0165613,1.034564e-02,2.205810e-02,ENSG00000063127.11,SLC6A16,19, 49792895, 49828482,  -2.023091
-1.0160864,4.533648e-08,3.154366e-07,ENSG00000100299.13,ARSA,22, 51061182, 51066607,  -2.022425
-1.0160807,4.805367e-04,1.419413e-03,ENSG00000187513.8,GJA4,1, 35258599, 35261348,  -2.022417
-1.0153851,1.457718e-19,8.415597e-18,ENSG00000130985.12,UBA1,X, 47050260, 47074527,  -2.021442
-1.0151614,1.238780e-02,2.580933e-02,ENSG00000099957.12,P2RX6,22, 21364097, 21383119,  -2.021129
-1.0135383,2.501768e-02,4.772752e-02,ENSG00000131914.6,LIN28A,1, 26737269, 26756213,  -2.018856
-1.0134154,4.803447e-07,2.732083e-06,ENSG00000111450.9,STX2,12,131274145,131323811,  -2.018684
-1.0134120,6.370748e-08,4.281625e-07,ENSG00000125772.8,GPCPD1,20,  5525085,  5591672,  -2.018680
-1.0133366,2.570532e-03,6.358926e-03,ENSG00000101162.3,TUBB1,20, 57594309, 57601709,  -2.018574
-1.0130972,2.031982e-03,5.172349e-03,ENSG00000149557.8,FEZ1,11,125315646,125366213,  -2.018239
-1.0129119,8.108090e-07,4.412961e-06,ENSG00000141524.11,TMC6,17, 76106539, 76128488,  -2.017980
-1.0126922,3.519296e-03,8.438248e-03,ENSG00000175505.9,CLCF1,11, 67131639, 67141648,  -2.017673
-1.0120974,9.616104e-03,2.069900e-02,ENSG00000101203.12,COL20A1,20, 61924538, 61966203,  -2.016841
-1.0120419,4.776555e-15,1.214644e-13,ENSG00000178761.10,FAM219B,15, 75192328, 75199462,  -2.016763
-1.0110361,1.780856e-06,8.950209e-06,ENSG00000198786.2,MT-ND5,MT,    12337,    14148,  -2.015358
-1.0101208,2.487287e-21,2.032792e-19,ENSG00000175826.7,CTDNEP1,17,  7146910,  7155810,  -2.014080
-1.0092928,1.903061e-08,1.426409e-07,ENSG00000131876.12,SNRPA1,15,101821715,101835487,  -2.012924
-1.0086473,2.702044e-09,2.359733e-08,ENSG00000166012.10,TAF1D,11, 93463114, 93517557,  -2.012024
-1.0083530,3.154106e-07,1.861166e-06,ENSG00000169972.7,PUSL1,1,  1243947,  1247057,  -2.011613
-1.0080983,5.358778e-09,4.453410e-08,ENSG00000102172.11,SMS,X, 21958691, 22025798,  -2.011258
-1.0079687,8.803774e-06,3.839843e-05,ENSG00000167232.9,ZNF91,19, 23487793, 23578362,  -2.011077
-1.0079587,9.374504e-11,1.082703e-09,ENSG00000160113.5,NR2F6,19, 17342692, 17356749,  -2.011064
-1.0077896,2.963311e-09,2.567363e-08,ENSG00000197858.6,GPAA1,8,145137493,145141119,  -2.010828
-1.0068930,1.022220e-14,2.456382e-13,ENSG00000131051.16,RBM39,20, 34291531, 34330234,  -2.009579
-1.0067918,4.716273e-07,2.687502e-06,ENSG00000156345.13,CDK20,9, 90581356, 90589668,  -2.009438
-1.0063637,2.405227e-03,5.996588e-03,ENSG00000167525.9,PROCA1,17, 27030215, 27038872,  -2.008841
-1.0059525,2.810080e-07,1.678251e-06,ENSG00000228300.9,C19orf24,19,  1275026,  1279248,  -2.008269
-1.0050037,7.247361e-03,1.605238e-02,ENSG00000162267.8,ITIH3,3, 52828784, 52843025,  -2.006949
-1.0045514,2.185490e-02,4.253260e-02,ENSG00000117560.6,FASLG,1,172628154,172636014,  -2.006320
-1.0028603,2.935197e-04,9.128737e-04,ENSG00000025708.8,TYMP,22, 50964181, 50968485,  -2.003969
-1.0028271,4.370732e-05,1.657516e-04,ENSG00000156381.4,ANKRD9,14,102973179,102976136,  -2.003923
-1.0028186,1.067258e-03,2.915264e-03,ENSG00000213221.4,DNLZ,9,139253932,139258241,  -2.003911
-1.0026576,6.934902e-04,1.974038e-03,ENSG00000141696.8,LEPREL4,17, 39958199, 39968856,  -2.003688
-1.0025929,4.493552e-11,5.516061e-10,ENSG00000099899.10,TRMT2A,22, 20099389, 20104915,  -2.003598
-1.0018931,1.820430e-02,3.614138e-02,ENSG00000141052.13,MYOCD,17, 12569207, 12672266,  -2.002626
-1.0017155,8.673553e-07,4.692315e-06,ENSG00000161654.5,LSM12,17, 42112003, 42144987,  -2.002380
-1.0013045,1.663393e-09,1.521342e-08,ENSG00000144713.8,RPL32,3, 12875984, 12883087,  -2.001809
-1.0010217,2.448452e-07,1.477871e-06,ENSG00000256053.3,APOPT1,14,104029299,104073860,  -2.001417
-1.0008944,2.330128e-04,7.440731e-04,ENSG00000197536.6,C5orf56,5,131746328,131811736,  -2.001240
-1.0002265,3.270767e-03,7.895613e-03,ENSG00000268950.1,AC114494.1,1, 31902192, 31902614,  -2.000314
-1.0001896,1.307695e-04,4.434326e-04,ENSG00000125089.12,SH3TC1,4,  8183799,  8243530,  -2.000263
-0.9999469,2.357264e-10,2.548677e-09,ENSG00000147789.11,ZNF7,8,146052849,146072894,  -1.999926
-0.9989266,6.175930e-09,5.079265e-08,ENSG00000160888.6,IER2,19, 13261229, 13265722,  -1.998513
-0.9984817,5.744474e-04,1.667196e-03,ENSG00000187951.6,ARHGAP11B,15, 30916697, 31065196,  -1.997896
-0.9983720,1.289815e-02,2.670588e-02,ENSG00000126500.3,FLRT1,11, 63870660, 63886645,  -1.997744
-0.9983434,7.428112e-03,1.640281e-02,ENSG00000169432.10,SCN9A,2,167051695,167232503,  -1.997705
-0.9981859,6.119981e-05,2.234393e-04,ENSG00000132386.6,SERPINF1,17,  1665253,  1680868,  -1.997487
-0.9975756,2.141818e-03,5.418540e-03,ENSG00000196263.3,ZNF471,19, 57019212, 57041590,  -1.996642
-0.9973526,1.971453e-02,3.883196e-02,ENSG00000158887.11,MPZ,1,161274525,161279762,  -1.996333
-0.9968287,7.463738e-12,1.062089e-10,ENSG00000103152.7,MPG,16,   127006,   135852,  -1.995608
-0.9968012,6.486197e-12,9.396070e-11,ENSG00000143742.8,SRP9,1,225965531,225978168,  -1.995570
-0.9965185,4.720062e-07,2.688658e-06,ENSG00000165801.5,ARHGEF40,14, 21538429, 21558399,  -1.995179
-0.9952312,6.567503e-11,7.841496e-10,ENSG00000012822.11,CALCOCO1,12, 54104903, 54121529,  -1.993400
-0.9951265,2.126279e-02,4.150712e-02,ENSG00000100156.6,SLC16A8,22, 38474141, 38480100,  -1.993255
-0.9946650,4.973825e-14,1.044162e-12,ENSG00000048140.13,TSPAN17,5,176074388,176086058,  -1.992618
-0.9944170,1.348346e-07,8.515291e-07,ENSG00000108292.12,MLLT6,17, 36861795, 36886056,  -1.992275
-0.9937455,1.364845e-03,3.624488e-03,ENSG00000173876.9,TUBB8,10,    92828,   120103,  -1.991348
-0.9935269,8.470765e-09,6.788605e-08,ENSG00000140691.12,ARMC5,16, 31469401, 31478487,  -1.991046
-0.9931239,2.721638e-03,6.694799e-03,ENSG00000149809.10,TM7SF2,11, 64879317, 64883856,  -1.990490
-0.9924394,1.751469e-02,3.493707e-02,ENSG00000154102.6,C16orf74,16, 85723690, 85784735,  -1.989546
-0.9918607,3.433302e-04,1.052159e-03,ENSG00000169752.12,NRG4,15, 76228310, 76352136,  -1.988748
-0.9917204,2.326499e-09,2.064801e-08,ENSG00000196459.9,TRAPPC2,X, 13730363, 13752754,  -1.988555
-0.9912517,4.415610e-03,1.032809e-02,ENSG00000115041.8,KCNIP3,2, 95963052, 96051825,  -1.987909
-0.9909556,8.821856e-03,1.915936e-02,ENSG00000214954.4,LRRC69,8, 92114060, 92231464,  -1.987501
-0.9899122,2.503159e-10,2.692173e-09,ENSG00000127445.9,PIN1,19,  9945933,  9960358,  -1.986064
-0.9890928,2.912606e-08,2.094746e-07,ENSG00000205643.6,CDPF1,22, 46639908, 46646576,  -1.984936
-0.9888364,2.248520e-11,2.902376e-10,ENSG00000121350.11,PYROXD1,12, 21590549, 21623300,  -1.984584
-0.9883664,9.086274e-19,4.583021e-17,ENSG00000115486.7,GGCX,2, 85771846, 85788670,  -1.983937
-0.9883062,1.442873e-08,1.108669e-07,ENSG00000157778.4,PSMG3,7,  1606966,  1610641,  -1.983855
-0.9873801,1.272881e-05,5.375365e-05,ENSG00000133619.13,KRBA1,7,149411872,149431664,  -1.982581
-0.9870979,1.203253e-06,6.276218e-06,ENSG00000091073.15,DTX2,7, 76090993, 76135312,  -1.982194
-0.9857583,2.007230e-02,3.944007e-02,ENSG00000008056.8,SYN1,X, 47431303, 47479252,  -1.980354
-0.9847849,1.146891e-03,3.105036e-03,ENSG00000204287.9,HLA-DRA,6, 32407619, 32412823,  -1.979018
-0.9847249,1.418920e-02,2.904158e-02,ENSG00000125775.10,SDCBP2,20,  1290619,  1309883,  -1.978936
-0.9837365,5.698972e-08,3.864348e-07,ENSG00000157353.12,FUK,16, 70488324, 70514177,  -1.977581
-0.9832892,1.094130e-02,2.317936e-02,ENSG00000183091.15,NEB,2,152341850,152591001,  -1.976968
-0.9828439,2.582225e-09,2.269358e-08,ENSG00000147601.9,TERF1,8, 73921099, 73960357,  -1.976357
-0.9818362,2.576346e-04,8.136865e-04,ENSG00000155657.19,TTN,2,179390716,179695529,  -1.974978
-0.9813103,4.408860e-08,3.073933e-07,ENSG00000198169.4,ZNF251,8,145946298,145981802,  -1.974258
-0.9811931,2.772942e-05,1.097330e-04,ENSG00000171680.16,PLEKHG5,1,  6526152,  6580121,  -1.974097
-0.9811414,2.905490e-05,1.144744e-04,ENSG00000130758.3,MAP3K10,19, 40697651, 40721482,  -1.974027
-0.9799635,1.019470e-10,1.174119e-09,ENSG00000184990.8,SIVA1,14,105219437,105234831,  -1.972416
-0.9798561,2.369159e-04,7.551170e-04,ENSG00000213865.3,C8orf44,8, 67579850, 67597799,  -1.972269
-0.9789113,6.285207e-03,1.414681e-02,ENSG00000004939.9,SLC4A1,17, 42325753, 42345509,  -1.970977
-0.9788534,2.352609e-02,4.528328e-02,ENSG00000125657.3,TNFSF9,19,  6531010,  6535931,  -1.970898
-0.9784153,4.642334e-08,3.220553e-07,ENSG00000136810.8,TXN,9,113006091,113018920,  -1.970300
-0.9782107,1.385658e-05,5.813071e-05,ENSG00000112715.16,VEGFA,6, 43737921, 43754224,  -1.970021
-0.9782046,3.653920e-10,3.791097e-09,ENSG00000119729.6,RHOQ,2, 46768945, 46810260,  -1.970012
-0.9780534,5.070330e-03,1.170365e-02,ENSG00000151468.9,CCDC3,10, 12938627, 13141652,  -1.969806
-0.9776410,1.541606e-03,4.044697e-03,ENSG00000135451.8,TROAP,12, 49717019, 49725514,  -1.969243
-0.9771710,9.916624e-12,1.380289e-10,ENSG00000142327.7,RNPEPL1,2,241505221,241520789,  -1.968601
-0.9769343,4.113109e-06,1.923520e-05,ENSG00000188529.10,SRSF10,1, 24291294, 24307417,  -1.968278
-0.9766272,7.536090e-03,1.661484e-02,ENSG00000138100.9,TRIM54,2, 27505260, 27530307,  -1.967859
-0.9763572,5.730678e-08,3.880459e-07,ENSG00000134285.6,FKBP11,12, 49315301, 49320257,  -1.967491
-0.9751776,1.725895e-02,3.451564e-02,ENSG00000260027.3,HOXB7,17, 46684594, 46710934,  -1.965883
-0.9749576,2.965783e-04,9.210741e-04,ENSG00000142347.12,MYO1F,19,  8585674,  8642461,  -1.965583
-0.9746327,3.371741e-12,5.153032e-11,ENSG00000161013.12,MGAT4B,5,179224597,179233952,  -1.965141
-0.9741835,7.968609e-06,3.499547e-05,ENSG00000160214.8,RRP1,21, 45209394, 45225174,  -1.964529
-0.9733000,1.985371e-11,2.604499e-10,ENSG00000160570.9,DEDD2,19, 42702750, 42724292,  -1.963326
-0.9730377,5.286058e-11,6.406568e-10,ENSG00000059145.14,UNKL,16,  1413206,  1464752,  -1.962969
-0.9728317,3.759698e-08,2.649164e-07,ENSG00000160055.15,TMEM234,1, 32680073, 32687972,  -1.962689
-0.9724768,9.783784e-04,2.698044e-03,ENSG00000107968.5,MAP3K8,10, 30722866, 30750762,  -1.962206
-0.9723851,4.389531e-04,1.309235e-03,ENSG00000185404.12,SP140L,2,231191899,231268447,  -1.962082
-0.9723026,4.782445e-11,5.847209e-10,ENSG00000132424.10,PNISR,6, 99845927, 99873207,  -1.961970
-0.9722450,2.352252e-11,3.023504e-10,ENSG00000105698.11,USF2,19, 35759881, 35770724,  -1.961891
-0.9716286,1.246423e-11,1.700811e-10,ENSG00000174748.14,RPL15,3, 23958036, 23965183,  -1.961053
-0.9708120,4.201135e-03,9.883921e-03,ENSG00000162591.11,MEGF6,1,  3406484,  3528059,  -1.959943
-0.9700605,2.494400e-12,3.886027e-11,ENSG00000108515.13,ENO3,17,  4851387,  4860426,  -1.958923
-0.9696465,3.462593e-03,8.314031e-03,ENSG00000166289.5,PLEKHF1,19, 30155963, 30166364,  -1.958361
-0.9691776,9.334980e-04,2.585475e-03,ENSG00000129646.9,QRICH2,17, 74270130, 74303761,  -1.957724
-0.9689243,6.454282e-10,6.351629e-09,ENSG00000176248.7,ANAPC2,9,140069236,140082989,  -1.957381
-0.9682815,3.112273e-04,9.626569e-04,ENSG00000003400.10,CASP10,2,202047604,202094129,  -1.956509
-0.9672747,4.940902e-06,2.260833e-05,ENSG00000069424.10,KCNAB2,1,  6051526,  6161253,  -1.955144
-0.9663949,8.193388e-05,2.916152e-04,ENSG00000196605.3,ZNF846,19,  9862669,  9903856,  -1.953952
-0.9661495,5.520484e-03,1.261506e-02,ENSG00000197927.8,C2orf27A,2,132479948,132524973,  -1.953619
-0.9660230,6.123531e-07,3.408082e-06,ENSG00000145214.9,DGKQ,4,   952675,   980683,  -1.953448
-0.9645148,4.878857e-07,2.771880e-06,ENSG00000075234.12,TTC38,22, 46663858, 46689905,  -1.951407
-0.9643864,5.515804e-06,2.502911e-05,ENSG00000023892.9,DEF6,6, 35265595, 35289548,  -1.951233
-0.9636870,1.379394e-11,1.862303e-10,ENSG00000170315.9,UBB,17, 16284112, 16286059,  -1.950288
-0.9631695,2.927027e-04,9.107034e-04,ENSG00000067191.11,CACNB1,17, 37329709, 37353956,  -1.949588
-0.9630724,4.647179e-07,2.653076e-06,ENSG00000137135.13,ARHGEF39,9, 35658872, 35675863,  -1.949457
-0.9615962,3.894171e-08,2.736304e-07,ENSG00000022976.11,ZNF839,14,102783714,102809044,  -1.947463
-0.9608546,2.261691e-05,9.127388e-05,ENSG00000181381.9,DDX60L,4,169277886,169458937,  -1.946463
-0.9599272,8.115671e-05,2.891858e-04,ENSG00000077809.8,GTF2I,7, 74071994, 74175026,  -1.945212
-0.9591614,2.830706e-08,2.040645e-07,ENSG00000150401.10,DCUN1D2,13,114110134,114145267,  -1.944180
-0.9581938,4.326718e-12,6.470180e-11,ENSG00000063046.13,EIF4B,12, 53399942, 53435993,  -1.942876
-0.9562935,7.847662e-03,1.722721e-02,ENSG00000183395.4,PMCH,12,102590237,102591623,  -1.940318
-0.9557330,6.727584e-11,7.995153e-10,ENSG00000128699.9,ORMDL1,2,190635049,190649097,  -1.939565
-0.9548051,9.277594e-11,1.073349e-09,ENSG00000111676.10,ATN1,12,  7033626,  7051484,  -1.938318
-0.9545136,2.609696e-08,1.894726e-07,ENSG00000106100.6,NOD1,7, 30464143, 30518400,  -1.937926
-0.9544651,4.061314e-11,5.017709e-10,ENSG00000167671.7,UBXN6,19,  4444996,  4457819,  -1.937861
-0.9543123,7.724807e-07,4.214860e-06,ENSG00000100483.9,VCPKMT,14, 50575350, 50583318,  -1.937656
-0.9533648,1.436412e-05,6.007852e-05,ENSG00000256223.1,ZNF10,12,133707161,133736051,  -1.936384
