"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
 -1.6405668,1.923336e-05,7.105030e-04,ENSG00000183828.10,NUDT14,14,105639275,105647660,   -3.117883
 -1.6401128,1.882062e-03,1.403270e-02,ENSG00000118292.4,C1orf54,1,150240600,150253327,   -3.116902
 -1.6399394,5.000408e-04,5.830715e-03,ENSG00000205084.6,TMEM231,16, 75572015, 75590184,   -3.116527
 -1.6394431,6.981323e-06,3.624791e-04,ENSG00000130244.8,FAM98C,19, 38893775, 38899728,   -3.115455
 -1.6377985,1.912907e-03,1.420463e-02,ENSG00000068308.9,OTUD5,X, 48779305, 48815648,   -3.111906
 -1.6360404,4.207127e-04,5.175708e-03,ENSG00000196154.7,S100A4,1,153516089,153522612,   -3.108116
 -1.6359006,1.156144e-03,1.013594e-02,ENSG00000131591.13,C1orf159,1,  1017198,  1051741,   -3.107815
 -1.6319837,2.770584e-04,3.928866e-03,ENSG00000130701.3,RBBP8NL,20, 60985293, 61002589,   -3.099389
 -1.6272002,9.400478e-05,1.980407e-03,ENSG00000198712.1,MT-CO2,MT,     7586,     8269,   -3.089129
 -1.6251859,6.764755e-06,3.570753e-04,ENSG00000132507.13,EIF5A,17,  7210318,  7215774,   -3.084819
 -1.6236338,1.157254e-02,4.885360e-02,ENSG00000189007.11,ADAT2,6,143743969,143771810,   -3.081502
 -1.6235485,2.627646e-03,1.760843e-02,ENSG00000234545.3,FAM133B,7, 92190107, 92219708,   -3.081320
 -1.6218120,4.861850e-04,5.741073e-03,ENSG00000105618.9,PRPF31,19, 54618837, 54635140,   -3.077613
 -1.6200395,1.320173e-05,5.607830e-04,ENSG00000124172.5,ATP5E,20, 57600522, 57607437,   -3.073834
 -1.6165627,6.678410e-06,3.551406e-04,ENSG00000006704.6,GTF2IRD1,7, 73868120, 74016931,   -3.066436
 -1.6130282,1.124779e-02,4.798054e-02,ENSG00000204922.4,C11orf83,11, 62437745, 62441159,   -3.058932
 -1.6129758,8.787318e-07,1.039519e-04,ENSG00000100380.8,ST13,22, 41220539, 41253026,   -3.058821
 -1.6127361,8.635621e-04,8.431599e-03,ENSG00000188483.6,IER5L,9,131937835,131940540,   -3.058313
 -1.6087123,8.377142e-03,3.901051e-02,ENSG00000114770.12,ABCC5,3,183637722,183735803,   -3.049795
 -1.6068967,4.887355e-07,7.408555e-05,ENSG00000204469.8,PRRC2A,6, 31588497, 31605548,   -3.045959
 -1.6067186,1.131160e-03,1.000456e-02,ENSG00000187741.10,FANCA,16, 89803957, 89883065,   -3.045583
 -1.6064689,7.737335e-03,3.690415e-02,ENSG00000141933.8,TPGS1,19,   507299,   519654,   -3.045056
 -1.6059283,6.655489e-05,1.557405e-03,ENSG00000165802.15,NSMF,9,140342022,140353786,   -3.043915
 -1.6059195,9.053232e-06,4.294749e-04,ENSG00000109065.7,NAT9,17, 72766686, 72772506,   -3.043897
 -1.6050969,3.110860e-06,2.182235e-04,ENSG00000213551.4,DNAJC9,10, 74943120, 75008620,   -3.042162
 -1.6008135,1.627594e-04,2.791250e-03,ENSG00000182272.7,B4GALNT4,11,   369796,   382116,   -3.033143
 -1.6002254,8.296224e-03,3.878433e-02,ENSG00000213930.7,GALT,9, 34638130, 34651032,   -3.031907
 -1.5977076,1.618679e-03,1.263892e-02,ENSG00000196937.6,FAM3C,7,120988905,121036418,   -3.026620
 -1.5970424,1.275953e-04,2.400467e-03,ENSG00000176845.8,METRNL,17, 81037567, 81052864,   -3.025225
 -1.5963724,1.149038e-02,4.858453e-02,ENSG00000161835.6,GRASP,12, 52400724, 52409673,   -3.023820
 -1.5959716,2.687024e-04,3.853966e-03,ENSG00000141076.13,CIRH1A,16, 69165194, 69265033,   -3.022980
 -1.5916880,1.866737e-05,6.954387e-04,ENSG00000075399.8,VPS9D1,16, 89773542, 89787394,   -3.014018
 -1.5912387,4.834755e-04,5.723586e-03,ENSG00000179950.9,PUF60,8,144898514,144912029,   -3.013079
 -1.5905804,3.432826e-04,4.512742e-03,ENSG00000112306.7,RPS12,6,133135580,133138703,   -3.011705
 -1.5903208,1.793002e-05,6.717644e-04,ENSG00000159128.10,IFNGR2,21, 34775202, 34851655,   -3.011163
 -1.5902139,2.023593e-04,3.238837e-03,ENSG00000120913.19,PDLIM2,8, 22435792, 22455538,   -3.010940
 -1.5896898,1.538909e-03,1.224073e-02,ENSG00000162194.8,C11orf48,11, 62430287, 62439727,   -3.009846
 -1.5884875,1.164506e-03,1.016380e-02,ENSG00000133477.12,FAM83F,22, 40390953, 40439533,   -3.007339
 -1.5883454,9.191336e-03,4.159758e-02,ENSG00000140853.11,NLRC5,16, 57023397, 57117443,   -3.007043
 -1.5863746,1.372371e-04,2.510240e-03,ENSG00000141854.3,hsa-mir-1199,19, 14183348, 14185874,   -3.002938
 -1.5838132,6.231082e-06,3.412976e-04,ENSG00000106153.12,CHCHD2,7, 56169262, 56174269,   -2.997611
 -1.5814611,1.952417e-03,1.438462e-02,ENSG00000064270.8,ATP2C2,16, 84402133, 84497793,   -2.992728
 -1.5778739,1.604498e-05,6.255534e-04,ENSG00000182173.8,TSEN54,17, 73512141, 73520820,   -2.985296
 -1.5755047,4.137039e-03,2.372142e-02,ENSG00000166839.12,ANKDD1A,15, 65204101, 65251042,   -2.980397
 -1.5754697,3.527983e-03,2.150048e-02,ENSG00000163874.8,ZC3H12A,1, 37940153, 37949980,   -2.980325
 -1.5727447,7.972071e-03,3.760217e-02,ENSG00000218891.2,ZNF579,19, 56088899, 56092211,   -2.974701
 -1.5723935,4.563966e-03,2.535366e-02,ENSG00000267950.1,AC136297.1,11,  1295809,  1296033,   -2.973977
 -1.5675473,5.019907e-05,1.325129e-03,ENSG00000164713.5,BRI3,7, 97881691, 97937162,   -2.964004
 -1.5673296,1.738928e-04,2.917682e-03,ENSG00000145014.13,TMEM44,3,194308402,194354418,   -2.963557
 -1.5672908,7.289761e-06,3.736195e-04,ENSG00000100416.8,TRMU,22, 46726772, 46753237,   -2.963477
 -1.5669647,3.181499e-05,9.777412e-04,ENSG00000221978.7,CCNL2,1,  1321091,  1334708,   -2.962807
 -1.5651968,2.456753e-03,1.680500e-02,ENSG00000161647.14,MPP3,17, 41878167, 41910538,   -2.959179
 -1.5640055,2.657448e-05,8.718016e-04,ENSG00000197530.8,MIB2,1,  1550795,  1565990,   -2.956736
 -1.5636325,4.355131e-03,2.454507e-02,ENSG00000204713.6,TRIM27,6, 28870779, 28891766,   -2.955972
 -1.5591273,3.656537e-04,4.681788e-03,ENSG00000143882.5,ATP6V1C2,2, 10861775, 10925236,   -2.946755
 -1.5545646,4.340507e-04,5.266109e-03,ENSG00000101460.8,MAP1LC3A,20, 33134658, 33148149,   -2.937451
 -1.5540337,1.870140e-03,1.396569e-02,ENSG00000049541.6,RFC2,7, 73645829, 73668774,   -2.936370
 -1.5534798,8.184696e-03,3.842640e-02,ENSG00000106538.5,RARRES2,7,150035408,150038763,   -2.935243
 -1.5507548,2.864509e-03,1.873769e-02,ENSG00000187634.6,SAMD11,1,   860260,   879955,   -2.929704
 -1.5476086,4.434345e-03,2.484288e-02,ENSG00000240038.2,AMY2B,1,104096437,104122156,   -2.923322
 -1.5472584,4.144101e-05,1.160348e-03,ENSG00000137411.12,VARS2,6, 30876019, 30894236,   -2.922612
 -1.5453613,9.061207e-04,8.689286e-03,ENSG00000266714.2,MYO15B,17, 73584139, 73622929,   -2.918772
 -1.5447534,1.287428e-06,1.267060e-04,ENSG00000166164.11,BRD7,16, 50347398, 50402845,   -2.917542
 -1.5439016,1.144808e-05,5.015857e-04,ENSG00000145912.4,NHP2,5,177576461,177580968,   -2.915820
 -1.5426539,1.082667e-03,9.752878e-03,ENSG00000215440.7,NPEPL1,20, 57264187, 57294294,   -2.913299
 -1.5426318,1.004211e-02,4.429274e-02,ENSG00000188747.4,NOXA1,9,140317802,140328858,   -2.913255
 -1.5420740,8.626124e-05,1.855813e-03,ENSG00000100300.13,TSPO,22, 43547520, 43559248,   -2.912129
 -1.5392314,2.471860e-07,4.289328e-05,ENSG00000126934.9,MAP2K2,19,  4090319,  4124126,   -2.906396
 -1.5386632,4.059010e-04,5.054790e-03,ENSG00000166676.10,TVP23A,16, 10854776, 10912651,   -2.905252
 -1.5368064,7.317015e-03,3.535008e-02,ENSG00000258388.3,PPT2-EGFL8,6, 32121622, 32139755,   -2.901515
 -1.5364271,8.851874e-03,4.053421e-02,ENSG00000084636.13,COL16A1,1, 32117848, 32169920,   -2.900752
 -1.5362173,2.589339e-03,1.746711e-02,ENSG00000158286.8,RNF207,1,  6265535,  6281359,   -2.900331
 -1.5351275,1.744812e-04,2.920125e-03,ENSG00000124222.17,STX16,20, 57226328, 57254582,   -2.898140
 -1.5346192,2.225281e-05,7.763917e-04,ENSG00000172590.14,MRPL52,14, 23299088, 23304246,   -2.897119
 -1.5343278,5.286896e-04,6.061326e-03,ENSG00000150316.7,CWC15,11, 94695787, 94706776,   -2.896534
 -1.5337336,4.252742e-03,2.413256e-02,ENSG00000130956.9,HABP4,9, 99212483, 99253618,   -2.895342
 -1.5335576,3.311378e-03,2.056048e-02,ENSG00000121068.9,TBX2,17, 59477257, 59486827,   -2.894989
 -1.5321718,9.173994e-05,1.942001e-03,ENSG00000157353.12,FUK,16, 70488324, 70514177,   -2.892209
 -1.5313952,1.310924e-03,1.096288e-02,ENSG00000160948.9,VPS28,8,145649000,145653931,   -2.890652
 -1.5309047,1.981006e-03,1.451417e-02,ENSG00000074201.4,CLNS1A,11, 77225981, 77348850,   -2.889670
 -1.5228933,4.607139e-03,2.551825e-02,ENSG00000105383.10,CD33,19, 51728320, 51747115,   -2.873668
 -1.5223084,4.761310e-05,1.289367e-03,ENSG00000099901.12,RANBP1,22, 20103461, 20114878,   -2.872503
 -1.5208176,6.064895e-03,3.102554e-02,ENSG00000183260.5,ABHD16B,20, 62492566, 62494341,   -2.869536
 -1.5194921,1.165829e-03,1.016862e-02,ENSG00000104419.10,NDRG1,8,134249414,134314265,   -2.866901
 -1.5193533,4.571705e-03,2.536459e-02,ENSG00000244486.3,SCARF2,22, 20778874, 20792146,   -2.866625
 -1.5184936,5.341267e-04,6.098755e-03,ENSG00000226742.3,HSBP1L1,18, 77724561, 77730822,   -2.864918
 -1.5184200,3.031352e-03,1.942871e-02,ENSG00000203883.5,SOX18,20, 62679076, 62680994,   -2.864771
 -1.5172735,1.415620e-05,5.779936e-04,ENSG00000132522.11,GPS2,17,  7214643,  7218883,   -2.862496
 -1.5167453,1.018349e-03,9.371936e-03,ENSG00000125967.12,NECAB3,20, 32244893, 32262269,   -2.861448
 -1.5154008,2.917556e-04,4.055977e-03,ENSG00000167747.9,C19orf48,19, 51300961, 51308186,   -2.858782
 -1.5152158,4.462669e-07,7.021881e-05,ENSG00000150991.10,UBC,12,125396150,125401914,   -2.858416
 -1.5149094,1.178652e-04,2.299774e-03,ENSG00000257704.2,PRR24,19, 47778142, 47778979,   -2.857809
 -1.5122237,6.660423e-05,1.557405e-03,ENSG00000130520.6,LSM4,19, 18417040, 18434084,   -2.852494
 -1.5117565,3.619092e-05,1.070148e-03,ENSG00000203879.7,GDI1,X,153665266,153671814,   -2.851570
 -1.5112121,4.716651e-06,2.920338e-04,ENSG00000146067.11,FAM193B,5,176946789,176981542,   -2.850494
 -1.5072953,8.804240e-03,4.040287e-02,ENSG00000198794.7,SCAMP5,15, 75249560, 75313837,   -2.842766
 -1.5055602,2.390304e-06,1.801333e-04,ENSG00000101199.8,ARFGAP1,20, 61904137, 61921142,   -2.839349
 -1.5049143,1.442499e-06,1.383962e-04,ENSG00000080189.10,SLC35C2,20, 44978167, 44993043,   -2.838078
 -1.5039009,5.840366e-03,3.018132e-02,ENSG00000072818.7,ACAP1,17,  7239848,  7254797,   -2.836085
 -1.4961436,5.937084e-03,3.052564e-02,ENSG00000101082.9,SLA2,20, 35240721, 35274619,   -2.820877
 -1.4948929,2.614537e-03,1.758065e-02,ENSG00000187609.11,EXD3,9,140201348,140317714,   -2.818432
 -1.4935302,7.711071e-03,3.684551e-02,ENSG00000143486.11,EIF2D,1,206744620,206785904,   -2.815771
 -1.4925844,8.176267e-06,3.993652e-04,ENSG00000060491.12,OGFR,20, 61436187, 61445352,   -2.813926
 -1.4905123,2.422136e-03,1.668404e-02,ENSG00000065357.15,DGKA,12, 56321103, 56347811,   -2.809887
 -1.4902051,2.999162e-05,9.350579e-04,ENSG00000142330.15,CAPN10,2,241526133,241557122,   -2.809289
 -1.4897993,3.245124e-04,4.344842e-03,ENSG00000068394.9,GPKOW,X, 48970334, 48980151,   -2.808499
 -1.4896772,3.135793e-03,1.985350e-02,ENSG00000172889.11,EGFL7,9,139553308,139567130,   -2.808261
 -1.4896128,1.976973e-04,3.187324e-03,ENSG00000143368.9,SF3B4,1,149895209,149900236,   -2.808136
 -1.4893271,2.919855e-06,2.092774e-04,ENSG00000197912.9,SPG7,16, 89557325, 89624176,   -2.807580
 -1.4865660,4.803989e-06,2.933102e-04,ENSG00000158717.6,RNF166,16, 88762903, 88772829,   -2.802212
 -1.4804151,3.435542e-04,4.512742e-03,ENSG00000197982.12,C1orf122,1, 38272651, 38275126,   -2.790290
 -1.4784534,1.740656e-05,6.596486e-04,ENSG00000171222.6,SCAND1,20, 34541539, 34547394,   -2.786499
 -1.4758876,1.667819e-06,1.466346e-04,ENSG00000100519.7,PSMC6,14, 53173890, 53195305,   -2.781547
 -1.4745135,3.618857e-04,4.656145e-03,ENSG00000140400.10,MAN2C1,15, 75648133, 75660971,   -2.778899
 -1.4743325,1.435196e-03,1.160874e-02,ENSG00000256453.1,DND1,5,140050379,140053171,   -2.778551
 -1.4730260,7.706085e-04,7.847710e-03,ENSG00000130204.8,TOMM40,19, 45393826, 45406946,   -2.776035
 -1.4729381,3.532233e-06,2.364624e-04,ENSG00000106009.11,BRAT1,7,  2577511,  2595361,   -2.775866
 -1.4710032,5.689241e-06,3.298344e-04,ENSG00000163882.5,POLR2H,3,184079506,184086384,   -2.772146
 -1.4708242,2.243102e-04,3.476457e-03,ENSG00000140474.8,ULK3,15, 75128457, 75135687,   -2.771802
 -1.4702086,1.011988e-04,2.098442e-03,ENSG00000164855.11,TMEM184A,7,  1581871,  1600457,   -2.770620
 -1.4700927,2.309852e-04,3.521657e-03,ENSG00000116521.6,SCAMP3,1,155225770,155232221,   -2.770397
 -1.4691168,1.332772e-03,1.106408e-02,ENSG00000010295.15,IFFO1,12,  6647541,  6665239,   -2.768524
 -1.4682811,1.130556e-02,4.809606e-02,ENSG00000115041.8,KCNIP3,2, 95963052, 96051825,   -2.766920
 -1.4680348,3.314699e-04,4.411125e-03,ENSG00000175634.10,RPS6KB2,11, 67195931, 67202872,   -2.766448
 -1.4678340,3.944663e-03,2.306972e-02,ENSG00000261609.3,GAN,16, 81348557, 81424489,   -2.766063
 -1.4649073,2.464620e-03,1.684987e-02,ENSG00000182154.7,MRPL41,9,140445651,140447007,   -2.760457
 -1.4641238,7.333106e-03,3.537271e-02,ENSG00000187145.10,MRPS21,1,150266289,150281414,   -2.758959
 -1.4605997,1.179453e-04,2.299774e-03,ENSG00000122406.8,RPL5,1, 93297582, 93307481,   -2.752227
 -1.4588183,7.160059e-06,3.699986e-04,ENSG00000185787.10,MORF4L1,15, 79102829, 79190475,   -2.748831
 -1.4580035,1.561025e-05,6.127023e-04,ENSG00000213585.6,VDAC1,5,133307606,133340824,   -2.747279
 -1.4574185,1.471084e-06,1.385761e-04,ENSG00000100836.6,PABPN1,14, 23790498, 23795394,   -2.746165
 -1.4566114,5.228949e-06,3.078544e-04,ENSG00000158552.8,ZFAND2B,2,220059959,220074373,   -2.744630
 -1.4557713,5.584109e-03,2.929325e-02,ENSG00000165716.5,FAM69B,9,139607022,139618502,   -2.743032
 -1.4542137,8.769549e-04,8.503883e-03,ENSG00000184363.5,PKP3,11,   392614,   404908,   -2.740072
 -1.4532399,2.330833e-03,1.630717e-02,ENSG00000167280.12,ENGASE,17, 77071021, 77084681,   -2.738223
 -1.4531331,5.824057e-03,3.013977e-02,ENSG00000154957.9,ZNF18,17, 11880756, 11900827,   -2.738020
 -1.4531281,2.739712e-04,3.900807e-03,ENSG00000169696.11,ASPSCR1,17, 79934683, 79975282,   -2.738011
 -1.4515008,1.070488e-02,4.642417e-02,ENSG00000154920.10,EME1,17, 48450581, 48458844,   -2.734924
 -1.4502704,5.965424e-03,3.062095e-02,ENSG00000119632.3,IFI27L2,14, 94594116, 94596590,   -2.732593
 -1.4485102,7.700575e-03,3.682204e-02,ENSG00000167772.7,ANGPTL4,19,  8428173,  8439257,   -2.729261
 -1.4429156,1.038377e-02,4.532772e-02,ENSG00000168404.8,MLKL,16, 74705753, 74734858,   -2.718697
 -1.4412124,5.042857e-04,5.861239e-03,ENSG00000005379.11,BZRAP1,17, 56378592, 56406152,   -2.715490
 -1.4404051,1.119546e-03,9.951987e-03,ENSG00000004534.10,RBM6,3, 49977440, 50137478,   -2.713971
 -1.4368793,9.603033e-04,9.013226e-03,ENSG00000102172.11,SMS,X, 21958691, 22025798,   -2.707346
 -1.4355897,5.514812e-03,2.902208e-02,ENSG00000188486.3,H2AFX,11,118964564,118966177,   -2.704927
 -1.4354821,3.077131e-05,9.526104e-04,ENSG00000102890.10,ELMO3,16, 67233014, 67237932,   -2.704725
 -1.4354129,5.705412e-03,2.974031e-02,ENSG00000174951.6,FUT1,19, 49251268, 49258647,   -2.704596
 -1.4333891,2.089512e-06,1.642597e-04,ENSG00000101473.12,ACOT8,20, 44470360, 44486045,   -2.700804
 -1.4332181,1.979238e-06,1.572421e-04,ENSG00000136699.15,SMPD4,2,130908981,130940323,   -2.700484
 -1.4317787,2.422640e-03,1.668404e-02,ENSG00000130489.8,SCO2,22, 50961997, 50964868,   -2.697791
 -1.4311268,2.907425e-03,1.887894e-02,ENSG00000168275.10,COA6,1,234509202,234519795,   -2.696573
 -1.4307756,9.758769e-04,9.115811e-03,ENSG00000156467.5,UQCRB,8, 97238148, 97247862,   -2.695916
 -1.4303571,1.793873e-04,2.968330e-03,ENSG00000172613.3,RAD9A,11, 67159176, 67165881,   -2.695134
 -1.4267078,1.197059e-03,1.029245e-02,ENSG00000099326.4,MZF1,19, 59073298, 59084942,   -2.688325
 -1.4245084,1.191228e-03,1.027463e-02,ENSG00000102977.9,ACD,16, 67691415, 67694713,   -2.684230
 -1.4240591,7.054291e-05,1.626433e-03,ENSG00000188735.8,TMEM120B,12,122150658,122220907,   -2.683394
 -1.4229895,2.119437e-05,7.493603e-04,ENSG00000111229.11,ARPC3,12,110872630,110888227,   -2.681406
 -1.4221295,6.237745e-03,3.166412e-02,ENSG00000100968.9,NFATC4,14, 24834879, 24848810,   -2.679808
 -1.4200998,3.060200e-05,9.513063e-04,ENSG00000007392.12,LUC7L,16,   238968,   279462,   -2.676040
 -1.4194235,1.174174e-02,4.929959e-02,ENSG00000142684.7,ZNF593,1, 26496362, 26498551,   -2.674786
 -1.4149932,3.562384e-04,4.605953e-03,ENSG00000104957.9,CCDC130,19, 13842574, 13874110,   -2.666585
 -1.4149308,1.396189e-03,1.136623e-02,ENSG00000013563.9,DNASE1L1,X,153629579,153640449,   -2.666470
 -1.4100396,9.006434e-06,4.287973e-04,ENSG00000103037.7,SETD6,16, 58549383, 58554431,   -2.657445
 -1.4069880,3.043935e-04,4.159939e-03,ENSG00000128159.7,TUBGCP6,22, 50656118, 50683421,   -2.651830
 -1.4054355,1.882357e-04,3.064757e-03,ENSG00000171858.13,RPS21,20, 60962172, 60963576,   -2.648977
 -1.4048370,8.260771e-05,1.815290e-03,ENSG00000170638.5,TRABD,22, 50624344, 50638027,   -2.647879
 -1.4047549,4.888815e-03,2.666406e-02,ENSG00000197948.6,FCHSD1,5,141018869,141030986,   -2.647728
 -1.3997739,1.106674e-03,9.894789e-03,ENSG00000138964.12,PARVG,22, 44568836, 44615413,   -2.638602
 -1.3993158,1.532845e-05,6.052443e-04,ENSG00000172239.9,PAIP1,5, 43526369, 43557860,   -2.637765
 -1.3989338,2.925089e-05,9.228726e-04,ENSG00000139625.8,MAP3K12,12, 53874274, 53893847,   -2.637066
 -1.3985054,5.206872e-06,3.078544e-04,ENSG00000048162.15,NOP16,5,175810949,175815976,   -2.636283
 -1.3980190,5.117981e-05,1.333912e-03,ENSG00000102007.6,PLP2,X, 49028273, 49031588,   -2.635395
 -1.3959746,3.676350e-03,2.210839e-02,ENSG00000182492.11,BGN,X,152760397,152775012,   -2.631663
 -1.3953964,6.172970e-03,3.144423e-02,ENSG00000169228.9,RAB24,5,176728199,176730745,   -2.630608
 -1.3950520,3.785469e-04,4.795655e-03,ENSG00000110921.7,MVK,12,110011060,110035067,   -2.629980
 -1.3949789,9.971115e-03,4.405329e-02,ENSG00000099625.8,C19orf26,19,  1228286,  1238026,   -2.629847
 -1.3947162,2.651251e-07,4.539853e-05,ENSG00000140365.11,COMMD4,15, 75628232, 75634268,   -2.629368
 -1.3931383,7.054154e-05,1.626433e-03,ENSG00000105185.7,PDCD5,19, 33071974, 33078358,   -2.626494
 -1.3927009,1.351125e-05,5.674726e-04,ENSG00000142937.7,RPS8,1, 45240923, 45244451,   -2.625698
 -1.3901257,6.410095e-06,3.478861e-04,ENSG00000074582.8,BCS1L,2,219523487,219528166,   -2.621015
 -1.3898945,5.911971e-03,3.047970e-02,ENSG00000171421.8,MRPL36,5,  1798500,  1801480,   -2.620595
 -1.3898896,1.240337e-03,1.053656e-02,ENSG00000163931.11,TKT,3, 53258723, 53290068,   -2.620586
 -1.3894745,5.757809e-03,2.988351e-02,ENSG00000130203.5,APOE,19, 45409011, 45412650,   -2.619832
 -1.3865658,1.261929e-06,1.251302e-04,ENSG00000147274.10,RBMX,X,135930163,135962923,   -2.614556
 -1.3856919,2.100251e-05,7.445729e-04,ENSG00000168096.10,ANKS3,16,  4746513,  4784379,   -2.612972
 -1.3846974,5.030327e-03,2.720824e-02,ENSG00000166762.12,CATSPER2,15, 43920701, 43960316,   -2.611172
 -1.3844598,1.376286e-04,2.513915e-03,ENSG00000104907.8,TRMT1,19, 13215716, 13228381,   -2.610742
 -1.3830462,2.010598e-03,1.463909e-02,ENSG00000126215.9,XRCC3,14,104163946,104181841,   -2.608185
 -1.3827408,1.545090e-03,1.227509e-02,ENSG00000174547.9,MRPL11,11, 66202546, 66234209,   -2.607633
 -1.3823750,7.389729e-06,3.762770e-04,ENSG00000041988.11,THAP3,1,  6684926,  6695646,   -2.606972
 -1.3801626,8.025334e-04,8.038649e-03,ENSG00000154265.11,ABCA5,17, 67240452, 67323385,   -2.602977
 -1.3797445,5.161127e-04,5.970609e-03,ENSG00000108654.7,DDX5,17, 62495734, 62504317,   -2.602223
 -1.3794775,5.116526e-03,2.755278e-02,ENSG00000185112.4,FAM43A,3,194406622,194409762,   -2.601741
 -1.3778101,6.184054e-04,6.690345e-03,ENSG00000124074.7,ENKD1,16, 67696848, 67701168,   -2.598736
 -1.3775792,1.461184e-03,1.173575e-02,ENSG00000104731.9,KLHDC4,16, 87730091, 87799598,   -2.598320
 -1.3771193,5.982188e-06,3.357153e-04,ENSG00000155256.13,ZFYVE27,10, 99496878, 99520664,   -2.597492
 -1.3766509,8.338373e-03,3.893996e-02,ENSG00000268950.1,AC114494.1,1, 31902192, 31902614,   -2.596649
 -1.3732426,5.984003e-04,6.549131e-03,ENSG00000139546.6,TARBP2,12, 53894705, 53900215,   -2.590522
 -1.3717270,8.739852e-04,8.487568e-03,ENSG00000117318.8,ID3,1, 23884409, 23886285,   -2.587802
 -1.3706006,2.415029e-03,1.667822e-02,ENSG00000105516.6,DBP,19, 49133287, 49140695,   -2.585782
 -1.3704216,5.429684e-05,1.369593e-03,ENSG00000176720.3,BOK,2,242498136,242513546,   -2.585461
 -1.3692564,8.511788e-04,8.352192e-03,ENSG00000099330.4,OCEL1,19, 17337013, 17340028,   -2.583374
 -1.3690206,5.936373e-03,3.052564e-02,ENSG00000148120.10,C9orf3,9, 97488983, 97849441,   -2.582952
 -1.3663442,2.072098e-03,1.488389e-02,ENSG00000103067.7,ESRP2,16, 68263014, 68272005,   -2.578164
 -1.3654078,2.019379e-03,1.467249e-02,ENSG00000182552.10,RWDD4,4,184560788,184580378,   -2.576492
 -1.3644854,7.793035e-04,7.911820e-03,ENSG00000174652.13,ZNF266,19,  9523272,  9546254,   -2.574845
 -1.3634150,9.532090e-03,4.268564e-02,ENSG00000169991.6,IFFO2,1, 19230775, 19283180,   -2.572935
 -1.3625393,9.813927e-03,4.356565e-02,ENSG00000006025.7,OSBPL7,17, 45884738, 45899200,   -2.571374
 -1.3624221,6.169030e-05,1.481916e-03,ENSG00000099904.11,ZDHHC8,22, 20116979, 20135530,   -2.571165
 -1.3622171,7.944616e-04,8.008624e-03,ENSG00000107551.16,RASSF4,10, 45454855, 45491339,   -2.570800
 -1.3617613,1.486707e-03,1.192621e-02,ENSG00000188243.8,COMMD6,13, 76099350, 76123575,   -2.569987
 -1.3611849,6.724059e-04,7.145599e-03,ENSG00000178741.7,COX5A,15, 75212132, 75230509,   -2.568961
 -1.3604121,4.524754e-03,2.519952e-02,ENSG00000121417.9,ZNF211,19, 58141761, 58154147,   -2.567585
 -1.3592478,2.317788e-03,1.625774e-02,ENSG00000127586.12,CHTF18,16,   838046,   850737,   -2.565514
 -1.3563181,1.144129e-04,2.275834e-03,ENSG00000189306.6,RRP7A,22, 42905974, 42915808,   -2.560309
 -1.3560482,8.941112e-05,1.904933e-03,ENSG00000240849.6,TMEM189,20, 48697663, 48770335,   -2.559830
 -1.3558121,2.920306e-03,1.893461e-02,ENSG00000185386.10,MAPK11,22, 50702142, 50709196,   -2.559411
 -1.3544869,8.505488e-05,1.846462e-03,ENSG00000121310.12,ECHDC2,1, 53361656, 53392884,   -2.557062
 -1.3541233,6.397898e-03,3.229066e-02,ENSG00000203993.3,C9orf37,9,140509784,140513358,   -2.556417
 -1.3536354,1.430713e-03,1.159695e-02,ENSG00000082014.12,SMARCD3,7,150935850,150974982,   -2.555553
 -1.3524327,1.892197e-05,7.029380e-04,ENSG00000105643.5,ARRDC2,19, 18111941, 18124911,   -2.553423
 -1.3512466,2.638825e-04,3.799217e-03,ENSG00000100359.16,SGSM3,22, 40766595, 40806293,   -2.551325
 -1.3512109,1.557452e-05,6.127023e-04,ENSG00000130725.3,UBE2M,19, 59067079, 59070327,   -2.551262
 -1.3487589,1.346299e-03,1.112468e-02,ENSG00000108278.7,ZNHIT3,17, 34842473, 34855154,   -2.546929
 -1.3485766,3.936074e-05,1.123570e-03,ENSG00000112679.10,DUSP22,6,   291630,   351355,   -2.546607
 -1.3482687,1.510694e-05,6.000915e-04,ENSG00000105669.8,COPE,19, 19010323, 19030206,   -2.546064
 -1.3465150,1.101760e-02,4.728637e-02,ENSG00000162572.15,SCNN1D,1,  1215816,  1227409,   -2.542971
 -1.3432273,2.802577e-03,1.838825e-02,ENSG00000137841.7,PLCB2,15, 40570377, 40600136,   -2.537182
 -1.3430441,1.951950e-04,3.158567e-03,ENSG00000185163.5,DDX51,12,132621139,132628880,   -2.536860
 -1.3420956,4.091556e-03,2.354252e-02,ENSG00000160888.6,IER2,19, 13261229, 13265722,   -2.535193
 -1.3408280,1.848314e-06,1.571125e-04,ENSG00000132612.14,VPS4A,16, 69345259, 69358949,   -2.532966
 -1.3397921,8.357519e-03,3.897417e-02,ENSG00000004660.10,CAMKK1,17,  3763609,  3798185,   -2.531148
 -1.3397208,2.696206e-03,1.788406e-02,ENSG00000256053.3,APOPT1,14,104029299,104073860,   -2.531023
 -1.3363850,7.932412e-04,8.004028e-03,ENSG00000219481.6,NBPF1,1, 16888814, 16940057,   -2.525178
