"log2FoldChange","pval","padj","anno.GeneID","anno.symbol","anno.chr","anno.locstart","anno.locend","foldChange"
-2.0499851,5.541223e-10,3.743692e-08,ENSG00000119688.16,ABCD4,14, 74752126, 74769759,  -4.141017
-2.0491966,1.936193e-07,4.116688e-06,ENSG00000160256.8,FAM207A,21, 46359925, 46396904,  -4.138754
-2.0452501,3.619741e-03,1.229491e-02,ENSG00000186281.8,GPAT2,2, 96687694, 96705199,  -4.127448
-2.0431676,1.003117e-05,9.959655e-05,ENSG00000173137.7,ADCK5,8,145596790,145618457,  -4.121495
-2.0409202,2.002894e-10,1.821248e-08,ENSG00000167113.6,COQ4,9,131084815,131096351,  -4.115079
-2.0407157,6.163240e-03,1.890688e-02,ENSG00000167194.3,C16orf92,16, 30034655, 30039057,  -4.114496
-2.0382461,3.694811e-04,1.875029e-03,ENSG00000185347.13,C14orf80,14,105956192,105965912,  -4.107459
-2.0351103,1.005057e-04,6.359347e-04,ENSG00000129467.9,ADCY4,14, 24787555, 24804299,  -4.098541
-2.0344393,2.019553e-05,1.748181e-04,ENSG00000125967.12,NECAB3,20, 32244893, 32262269,  -4.096635
-2.0334785,5.677825e-03,1.770707e-02,ENSG00000197927.8,C2orf27A,2,132479948,132524973,  -4.093908
-2.0280969,4.838854e-06,5.517363e-05,ENSG00000182272.7,B4GALNT4,11,   369796,   382116,  -4.078665
-2.0196838,1.570896e-02,4.053732e-02,ENSG00000153291.11,SLC25A27,6, 46620678, 46645930,  -4.054949
-2.0173272,5.133117e-03,1.631449e-02,ENSG00000100156.6,SLC16A8,22, 38474141, 38480100,  -4.048331
-2.0138139,5.372558e-07,9.369896e-06,ENSG00000111057.6,KRT18,12, 53342655, 53346685,  -4.038484
-2.0112026,6.554540e-07,1.109790e-05,ENSG00000196757.3,ZNF700,19, 12035883, 12061588,  -4.031181
-2.0073872,3.044538e-06,3.824320e-05,ENSG00000196268.7,ZNF493,19, 21579921, 21610375,  -4.020534
-2.0072084,7.849863e-04,3.458054e-03,ENSG00000130303.8,BST2,19, 17513748, 17516457,  -4.020036
-2.0046376,1.927296e-02,4.778741e-02,ENSG00000110675.8,ELMOD1,11,107461817,107537505,  -4.012879
-2.0039515,7.767309e-12,1.458438e-09,ENSG00000101199.8,ARFGAP1,20, 61904137, 61921142,  -4.010971
-2.0024288,3.737385e-07,6.999366e-06,ENSG00000109536.7,FRG1,4,190861943,190884359,  -4.006740
-2.0021204,1.174912e-08,4.257741e-07,ENSG00000197530.8,MIB2,1,  1550795,  1565990,  -4.005883
-2.0019845,1.843798e-02,4.612046e-02,ENSG00000215915.5,ATAD3C,1,  1385069,  1405538,  -4.005506
-2.0019709,2.973416e-09,1.414133e-07,ENSG00000142330.15,CAPN10,2,241526133,241557122,  -4.005468
-2.0003268,1.381206e-06,2.033352e-05,ENSG00000160226.11,C21orf2,21, 45748827, 45759285,  -4.000906
-1.9985892,4.162428e-06,4.868964e-05,ENSG00000176058.7,TPRN,9,140086069,140098645,  -3.996090
-1.9980812,2.823502e-07,5.592082e-06,ENSG00000013563.9,DNASE1L1,X,153629579,153640449,  -3.994683
-1.9956578,1.538110e-02,3.988211e-02,ENSG00000166432.10,ZMAT1,X,101137262,101187004,  -3.987979
-1.9938938,4.631467e-10,3.283350e-08,ENSG00000158805.7,ZNF276,16, 89786808, 89807311,  -3.983106
-1.9928087,3.662675e-10,2.801849e-08,ENSG00000088448.10,ANKRD10,13,111530887,111567416,  -3.980111
-1.9912550,1.091693e-02,3.017914e-02,ENSG00000042062.7,FAM65C,20, 49202645, 49308065,  -3.975827
-1.9908927,1.695446e-06,2.389111e-05,ENSG00000107872.8,FBXL15,10,104178946,104182893,  -3.974829
-1.9899150,4.129751e-08,1.179999e-06,ENSG00000114735.5,HEMK1,3, 50606583, 50622366,  -3.972136
-1.9882192,4.134226e-09,1.822337e-07,ENSG00000176444.14,CLK2,1,155232659,155248282,  -3.967470
-1.9856692,4.064380e-04,2.029103e-03,ENSG00000106976.14,DNM1,9,130965658,131017527,  -3.960463
-1.9847772,8.600850e-05,5.596358e-04,ENSG00000158747.9,NBL1,1, 19967048, 19984945,  -3.958015
-1.9840703,8.208760e-06,8.495509e-05,ENSG00000102871.11,TRADD,16, 67188083, 67194201,  -3.956076
-1.9835980,1.516890e-10,1.481838e-08,ENSG00000141504.7,SAT2,17,  7529552,  7531194,  -3.954782
-1.9830221,1.566320e-03,6.152093e-03,ENSG00000119608.8,PROX2,14, 75319736, 75330537,  -3.953203
-1.9820794,2.720481e-11,4.005894e-09,ENSG00000140983.9,RHOT2,16,   718086,   724174,  -3.950621
-1.9799969,2.558556e-07,5.152035e-06,ENSG00000111679.12,PTPN6,12,  7055631,  7070479,  -3.944922
-1.9794583,5.208468e-03,1.651042e-02,ENSG00000105996.5,HOXA2,7, 27139721, 27142430,  -3.943450
-1.9771653,3.583611e-08,1.050950e-06,ENSG00000068137.10,PLEKHH3,17, 40819932, 40829048,  -3.937187
-1.9771408,3.156432e-03,1.093594e-02,ENSG00000047634.10,SCML1,X, 17755588, 17773105,  -3.937120
-1.9770823,1.718050e-02,4.361644e-02,ENSG00000241644.2,INMT,7, 30737601, 30797218,  -3.936961
-1.9751263,9.756544e-03,2.756696e-02,ENSG00000124839.8,RAB17,2,238482965,238510257,  -3.931627
-1.9750585,1.122551e-03,4.670460e-03,ENSG00000083814.8,ZNF671,19, 58231119, 58238992,  -3.931442
-1.9733937,1.812894e-10,1.702001e-08,ENSG00000062716.6,VMP1,17, 57784553, 57919616,  -3.926908
-1.9733561,9.313163e-05,5.991231e-04,ENSG00000169228.9,RAB24,5,176728199,176730745,  -3.926805
-1.9721047,2.195968e-11,3.413904e-09,ENSG00000013441.11,CLK1,2,201717732,201729422,  -3.923401
-1.9717039,4.852620e-11,5.972215e-09,ENSG00000121310.12,ECHDC2,1, 53361656, 53392884,  -3.922311
-1.9704231,6.659606e-14,2.348404e-11,ENSG00000145741.11,BTF3,5, 72794233, 72801460,  -3.918830
-1.9702650,9.122916e-09,3.461919e-07,ENSG00000148341.13,SH3GLB2,9,131769315,131790582,  -3.918401
-1.9679430,9.678991e-06,9.679491e-05,ENSG00000122674.8,CCZ1,7,  5938356,  5965605,  -3.912099
-1.9656445,1.740034e-06,2.433019e-05,ENSG00000102125.11,TAZ,X,153639854,153650065,  -3.905872
-1.9654956,8.367947e-06,8.629371e-05,ENSG00000204304.7,PBX2,6, 32152512, 32157963,  -3.905468
-1.9638183,6.751659e-04,3.067740e-03,ENSG00000138964.12,PARVG,22, 44568836, 44615413,  -3.900930
-1.9608586,3.537456e-03,1.206524e-02,ENSG00000267802.1,AL358333.1,14, 52436014, 52436247,  -3.892936
-1.9594917,1.726990e-04,9.924015e-04,ENSG00000006025.7,OSBPL7,17, 45884738, 45899200,  -3.889249
-1.9592481,4.479206e-05,3.340494e-04,ENSG00000105136.15,ZNF419,19, 57999079, 58006048,  -3.888592
-1.9548815,8.376943e-05,5.475310e-04,ENSG00000185386.10,MAPK11,22, 50702142, 50709196,  -3.876841
-1.9533817,1.403156e-03,5.605861e-03,ENSG00000140678.12,ITGAX,16, 31366455, 31394318,  -3.872812
-1.9525529,1.359237e-03,5.464919e-03,ENSG00000144199.7,FAHD2B,2, 97749320, 97760619,  -3.870588
-1.9523875,7.363055e-04,3.288695e-03,ENSG00000165644.6,COMTD1,10, 76993727, 76995788,  -3.870145
-1.9515026,2.782423e-05,2.267659e-04,ENSG00000161381.9,PLXDC1,17, 37219556, 37310647,  -3.867771
-1.9510902,4.943184e-09,2.095852e-07,ENSG00000104518.6,GSDMD,8,144635377,144645232,  -3.866666
-1.9491730,1.369990e-10,1.366022e-08,ENSG00000169696.11,ASPSCR1,17, 79934683, 79975282,  -3.861531
-1.9466387,7.250747e-05,4.891801e-04,ENSG00000272916.1,RP11-574K11.31,10, 75556272, 75571409,  -3.854754
-1.9459644,1.652254e-08,5.674178e-07,ENSG00000104936.13,DMPK,19, 46272975, 46285810,  -3.852953
-1.9451921,1.190632e-02,3.234527e-02,ENSG00000154102.6,C16orf74,16, 85723690, 85784735,  -3.850891
-1.9433364,2.015070e-09,1.051765e-07,ENSG00000114626.13,ABTB1,3,127391778,127399768,  -3.845940
-1.9401613,1.603931e-10,1.535738e-08,ENSG00000204560.5,DHX16,6, 30620896, 30640814,  -3.837485
-1.9361624,2.717168e-10,2.297813e-08,ENSG00000008710.13,PKD1,16,  2138711,  2185899,  -3.826863
-1.9354204,3.000306e-08,9.153153e-07,ENSG00000143624.9,INTS3,1,153700543,153746555,  -3.824896
-1.9323925,1.561200e-03,6.136986e-03,ENSG00000168528.7,SERINC2,1, 31882412, 31907525,  -3.816876
-1.9304170,7.685410e-05,5.126318e-04,ENSG00000185803.4,SLC52A2,8,145577795,145584932,  -3.811654
-1.9294941,1.307435e-04,7.903078e-04,ENSG00000258315.1,C17orf49,17,  6917814,  6920844,  -3.809216
-1.9255877,1.944663e-13,6.247988e-11,ENSG00000182087.8,TMEM259,19,  1009647,  1021117,  -3.798916
-1.9243929,9.103096e-06,9.268490e-05,ENSG00000099330.4,OCEL1,19, 17337013, 17340028,  -3.795771
-1.9237617,1.251349e-09,7.295160e-08,ENSG00000174652.13,ZNF266,19,  9523272,  9546254,  -3.794111
-1.9204448,6.714063e-08,1.761741e-06,ENSG00000102103.11,PQBP1,X, 48755195, 48760420,  -3.785398
-1.9186836,2.998774e-06,3.783270e-05,ENSG00000167232.9,ZNF91,19, 23487793, 23578362,  -3.780779
-1.9185578,2.167814e-04,1.202235e-03,ENSG00000105499.9,PLA2G4C,19, 48551100, 48614074,  -3.780450
-1.9183813,8.273920e-03,2.405386e-02,ENSG00000175518.6,UBQLNL,11,  5535623,  5537935,  -3.779987
-1.9157894,6.357789e-04,2.930217e-03,ENSG00000135424.11,ITGA7,12, 56078352, 56109827,  -3.773202
-1.9136832,3.360008e-09,1.537310e-07,ENSG00000197774.8,EME2,16,  1823208,  1831709,  -3.767698
-1.9102645,2.062323e-03,7.740669e-03,ENSG00000248712.3,CCDC153,11,119060347,119067479,  -3.758780
-1.9081960,9.747074e-03,2.755097e-02,ENSG00000111665.7,CDCA3,12,  6953957,  6961230,  -3.753395
-1.9071096,6.198897e-07,1.061892e-05,ENSG00000126768.8,TIMM17B,X, 48750730, 48755426,  -3.750569
-1.9069751,4.866989e-05,3.570113e-04,ENSG00000173272.9,MZT2A,2,132222473,132250316,  -3.750220
-1.9030026,2.878549e-08,8.892748e-07,ENSG00000204370.4,SDHD,11,111957497,111990353,  -3.739908
-1.9004786,7.027618e-03,2.105809e-02,ENSG00000178038.12,ALS2CL,3, 46710487, 46735194,  -3.733370
-1.9002608,1.343889e-09,7.679821e-08,ENSG00000071859.10,FAM50A,X,153672473,153679002,  -3.732807
-1.8999750,3.045091e-07,5.925428e-06,ENSG00000102904.10,TSNAXIP1,16, 67840668, 67866051,  -3.732067
-1.8974956,7.520521e-05,5.047896e-04,ENSG00000204564.7,C6orf136,6, 30614816, 30620987,  -3.725659
-1.8964239,9.814841e-05,6.225721e-04,ENSG00000081665.9,ZNF506,19, 19896648, 19932560,  -3.722892
-1.8953389,4.934780e-05,3.616171e-04,ENSG00000185187.8,SIGIRR,11,   405716,   417455,  -3.720094
-1.8946390,4.813418e-07,8.549434e-06,ENSG00000010327.6,STAB1,3, 52529354, 52558511,  -3.718289
-1.8883673,8.969515e-08,2.216773e-06,ENSG00000163482.7,STK36,2,219536749,219567439,  -3.702160
-1.8879222,5.685052e-06,6.322653e-05,ENSG00000127586.12,CHTF18,16,   838046,   850737,  -3.701018
-1.8869155,3.468896e-10,2.755676e-08,ENSG00000168259.10,DNAJC7,17, 40128451, 40173394,  -3.698436
-1.8844466,3.777865e-07,7.038708e-06,ENSG00000119650.8,IFT43,14, 76368479, 76550928,  -3.692113
-1.8835969,6.026251e-04,2.806944e-03,ENSG00000064687.8,ABCA7,19,  1040102,  1065571,  -3.689939
-1.8822000,5.336703e-06,5.985885e-05,ENSG00000135596.13,MICAL1,6,109765265,109787171,  -3.686368
-1.8820966,4.508998e-05,3.353451e-04,ENSG00000196937.6,FAM3C,7,120988905,121036418,  -3.686104
-1.8815134,1.094252e-06,1.674148e-05,ENSG00000219481.6,NBPF1,1, 16888814, 16940057,  -3.684614
-1.8808652,1.781982e-07,3.851105e-06,ENSG00000068308.9,OTUD5,X, 48779305, 48815648,  -3.682959
-1.8763227,1.127536e-04,6.981550e-04,ENSG00000099849.10,RASSF7,11,   560404,   564021,  -3.671381
-1.8761744,2.936395e-03,1.031646e-02,ENSG00000188130.9,MAPK12,22, 50683879, 50700254,  -3.671003
-1.8760869,4.939228e-03,1.579198e-02,ENSG00000197054.7,ZNF763,19, 12035890, 12091196,  -3.670781
-1.8720958,1.047066e-02,2.921360e-02,ENSG00000167103.7,PIP5KL1,9,130683158,130693076,  -3.660640
-1.8717755,2.192544e-08,7.252743e-07,ENSG00000113240.8,CLK4,5,178029665,178057616,  -3.659827
-1.8698617,1.506024e-05,1.391316e-04,ENSG00000131591.13,C1orf159,1,  1017198,  1051741,  -3.654975
-1.8678571,1.393480e-03,5.577777e-03,ENSG00000079974.13,RABL2B,22, 51205929, 51222091,  -3.649901
-1.8631106,1.951240e-04,1.102855e-03,ENSG00000196296.9,ATP2A1,16, 28889726, 28915830,  -3.637912
-1.8630259,1.702070e-09,9.182287e-08,ENSG00000178149.12,DALRD3,3, 49052921, 49059726,  -3.637698
-1.8629394,2.253699e-09,1.131388e-07,ENSG00000172932.10,ANKRD13D,11, 67056018, 67069956,  -3.637480
-1.8625901,4.785019e-05,3.522495e-04,ENSG00000154025.11,SLC5A10,17, 18853658, 18925908,  -3.636600
-1.8598662,5.030191e-03,1.604379e-02,ENSG00000204228.3,HSD17B8,6, 33172419, 33174608,  -3.629740
-1.8573507,2.122805e-06,2.863015e-05,ENSG00000164048.9,ZNF589,3, 48282590, 48340743,  -3.623417
-1.8568664,5.301941e-04,2.530719e-03,ENSG00000203392.2,AC105020.1,15, 75970672, 75973093,  -3.622201
-1.8562703,3.773794e-10,2.856623e-08,ENSG00000011243.13,AKAP8L,19, 15490859, 15529952,  -3.620704
-1.8556462,2.858381e-03,1.011416e-02,ENSG00000203780.6,FANK1,10,127585108,127698161,  -3.619138
-1.8540445,1.014015e-07,2.447517e-06,ENSG00000181666.13,HKR1,19, 37803739, 37860267,  -3.615122
-1.8515894,1.945833e-06,2.664096e-05,ENSG00000075399.8,VPS9D1,16, 89773542, 89787394,  -3.608976
-1.8480092,1.227957e-08,4.383653e-07,ENSG00000099622.9,CIRBP,19,  1259384,  1274879,  -3.600031
-1.8451057,3.544547e-04,1.808933e-03,ENSG00000213903.4,LTB4R,14, 24780656, 24787242,  -3.592793
-1.8444874,5.736379e-06,6.365048e-05,ENSG00000183077.11,AFMID,17, 76183398, 76203782,  -3.591253
-1.8404301,5.206877e-09,2.175752e-07,ENSG00000198830.6,HMGN2,1, 26798941, 26802463,  -3.581168
-1.8353050,5.928316e-03,1.831836e-02,ENSG00000197540.3,GZMM,19,   544034,   549919,  -3.568469
-1.8351976,3.923813e-03,1.311385e-02,ENSG00000181444.8,ZNF467,7,149461271,149470568,  -3.568203
-1.8341508,4.592147e-04,2.246811e-03,ENSG00000184232.4,OAF,11,120081475,120101041,  -3.565615
-1.8332867,1.481871e-02,3.868705e-02,ENSG00000172943.14,PHF8,X, 53963109, 54075391,  -3.563480
-1.8325065,3.776798e-11,4.964086e-09,ENSG00000149091.11,DGKZ,11, 46354455, 46402104,  -3.561553
-1.8324605,6.681588e-05,4.604175e-04,ENSG00000102390.6,PBDC1,X, 75392771, 75398039,  -3.561440
-1.8316243,3.444451e-03,1.180931e-02,ENSG00000206561.8,COLQ,3, 15491640, 15563258,  -3.559376
-1.8302572,2.213497e-10,1.949746e-08,ENSG00000126456.11,IRF3,19, 50162826, 50169132,  -3.556005
-1.8300170,2.819780e-06,3.596451e-05,ENSG00000188483.6,IER5L,9,131937835,131940540,  -3.555413
-1.8284833,1.411007e-03,5.627682e-03,ENSG00000106682.10,EIF4H,7, 73588575, 73611431,  -3.551635
-1.8284396,3.909608e-03,1.307241e-02,ENSG00000185101.8,ANO9,11,   417933,   442011,  -3.551527
-1.8269330,7.725508e-05,5.136365e-04,ENSG00000182492.11,BGN,X,152760397,152775012,  -3.547820
-1.8259592,5.869771e-03,1.817630e-02,ENSG00000125650.4,PSPN,19,  6375159,  6379069,  -3.545427
-1.8252928,3.027083e-03,1.055864e-02,ENSG00000167874.6,TMEM88,17,  7758383,  7759417,  -3.543789
-1.8233482,5.283840e-08,1.452353e-06,ENSG00000173992.4,CCS,11, 66360292, 66373490,  -3.539016
-1.8200723,1.394042e-05,1.306460e-04,ENSG00000197956.5,S100A6,1,153507075,153508720,  -3.530989
-1.8199561,7.403057e-04,3.302481e-03,ENSG00000165359.10,DDX26B,X,134654584,134716435,  -3.530705
-1.8196254,1.576800e-02,4.065153e-02,ENSG00000101115.8,SALL4,20, 50400581, 50419059,  -3.529895
-1.8179933,4.998695e-03,1.595389e-02,ENSG00000068831.14,RASGRP2,11, 64494383, 64512928,  -3.525904
-1.8157261,1.902287e-02,4.733782e-02,ENSG00000111674.4,ENO2,12,  7022909,  7032861,  -3.520368
-1.8128578,5.840625e-04,2.741680e-03,ENSG00000168026.12,TTC21A,3, 39149152, 39180394,  -3.513376
-1.8124763,1.712111e-09,9.202120e-08,ENSG00000166140.13,ZFYVE19,15, 41099284, 41106767,  -3.512447
-1.8124522,4.777904e-03,1.537479e-02,ENSG00000105122.8,RASAL3,19, 15562435, 15575382,  -3.512388
-1.8091376,2.553705e-07,5.149438e-06,ENSG00000197355.6,UAP1L1,9,139971953,139978991,  -3.504328
-1.8059526,2.313825e-03,8.462758e-03,ENSG00000197859.5,ADAMTSL2,9,136397286,136440641,  -3.496600
-1.8049667,1.217199e-08,4.356007e-07,ENSG00000178719.12,GRINA,8,145064226,145067583,  -3.494211
-1.8049600,8.135894e-11,8.844267e-09,ENSG00000071655.13,MBD3,19,  1576639,  1592882,  -3.494195
-1.8042973,7.437152e-08,1.913280e-06,ENSG00000134152.6,KATNBL1,15, 34432875, 34502297,  -3.492590
-1.7982422,4.384927e-04,2.162991e-03,ENSG00000204311.7,DFNB59,2,179316163,179326117,  -3.477962
-1.7980464,5.973519e-03,1.841867e-02,ENSG00000162591.11,MEGF6,1,  3406484,  3528059,  -3.477490
-1.7971238,6.805288e-03,2.051947e-02,ENSG00000147382.14,FAM58A,X,152853377,152865500,  -3.475267
-1.7969931,2.804929e-06,3.587212e-05,ENSG00000256453.1,DND1,5,140050379,140053171,  -3.474952
-1.7956760,5.477571e-04,2.597400e-03,ENSG00000249087.3,C1orf213,1, 23695490, 23698332,  -3.471781
-1.7885342,7.625449e-07,1.252827e-05,ENSG00000197948.6,FCHSD1,5,141018869,141030986,  -3.454637
-1.7866790,2.106356e-13,6.620369e-11,ENSG00000124193.10,SRSF6,20, 42086568, 42092245,  -3.450198
-1.7840801,9.325591e-10,5.836770e-08,ENSG00000059122.12,FLYWCH1,16,  2961938,  3001209,  -3.443988
-1.7840311,3.879158e-05,2.976904e-04,ENSG00000164620.4,RELL2,5,141016517,141020644,  -3.443871
-1.7810312,2.204016e-07,4.552238e-06,ENSG00000126215.9,XRCC3,14,104163946,104181841,  -3.436717
-1.7809408,2.509486e-07,5.088661e-06,ENSG00000213339.4,QTRT1,19, 10812106, 10824113,  -3.436502
-1.7750824,1.247902e-07,2.910026e-06,ENSG00000234545.3,FAM133B,7, 92190107, 92219708,  -3.422575
-1.7746515,9.279367e-03,2.646697e-02,ENSG00000167992.8,VWCE,11, 61025762, 61062896,  -3.421553
-1.7740009,1.432276e-10,1.418346e-08,ENSG00000181163.9,NPM1,5,170814120,170838141,  -3.420011
-1.7737434,6.877423e-07,1.152187e-05,ENSG00000106479.6,ZNF862,7,149535456,149564568,  -3.419401
-1.7733164,7.880448e-03,2.311534e-02,ENSG00000130270.12,ATP8B3,19,  1782074,  1812275,  -3.418389
-1.7728997,6.091150e-03,1.872148e-02,ENSG00000243811.3,APOBEC3D,22, 39410368, 39429281,  -3.417401
-1.7728116,1.301748e-04,7.881356e-04,ENSG00000178467.13,P4HTM,3, 49027319, 49044587,  -3.417193
-1.7712289,2.924929e-10,2.430381e-08,ENSG00000006015.13,C19orf60,19, 18699495, 18703146,  -3.413446
-1.7695540,6.549831e-07,1.109790e-05,ENSG00000135723.9,FHOD1,16, 67263290, 67281561,  -3.409485
-1.7688133,2.035072e-02,4.997124e-02,ENSG00000185761.6,ADAMTSL5,19,  1505017,  1513603,  -3.407735
-1.7681501,9.793471e-06,9.778591e-05,ENSG00000198467.9,TPM2,9, 35681989, 35691017,  -3.406169
-1.7674107,1.565581e-05,1.434421e-04,ENSG00000254901.3,MEF2BNB,19, 19287712, 19303400,  -3.404424
-1.7670618,4.287236e-11,5.490294e-09,ENSG00000104529.13,EEF1D,8,144661867,144681711,  -3.403601
-1.7670470,1.081091e-09,6.539923e-08,ENSG00000105373.14,GLTSCR2,19, 48248779, 48260315,  -3.403566
-1.7641031,1.842646e-03,7.042287e-03,ENSG00000165046.8,LETM2,8, 38243725, 38267045,  -3.396628
-1.7640344,5.003176e-10,3.477689e-08,ENSG00000095066.7,HOOK2,19, 12873817, 12983554,  -3.396466
-1.7620654,1.263867e-06,1.895210e-05,ENSG00000118557.11,PMFBP1,16, 72146056, 72210777,  -3.391834
-1.7609736,1.029362e-07,2.476291e-06,ENSG00000148343.14,FAM73B,9,131798900,131834361,  -3.389268
-1.7609194,7.077216e-05,4.794864e-04,ENSG00000148814.13,LRRC27,10,134145614,134195010,  -3.389140
-1.7591565,1.293229e-02,3.459939e-02,ENSG00000123454.6,DBH,9,136501482,136524466,  -3.385002
-1.7591310,9.729430e-08,2.372339e-06,ENSG00000119559.11,C19orf25,19,  1461142,  1479555,  -3.384942
-1.7572978,4.084689e-03,1.354816e-02,ENSG00000176809.6,LRRC37A3,17, 62850430, 62915598,  -3.380643
-1.7569027,8.956801e-03,2.568884e-02,ENSG00000160801.9,PTH1R,3, 46919236, 46945287,  -3.379718
-1.7566516,1.602537e-04,9.342533e-04,ENSG00000145014.13,TMEM44,3,194308402,194354418,  -3.379129
-1.7563845,2.759388e-09,1.338766e-07,ENSG00000125877.8,ITPA,20,  3189514,  3204516,  -3.378504
-1.7547964,9.271307e-05,5.968146e-04,ENSG00000184949.11,FAM227A,22, 38974125, 39052634,  -3.374787
-1.7544242,5.374711e-10,3.665451e-08,ENSG00000155256.13,ZFYVE27,10, 99496878, 99520664,  -3.373916
-1.7538674,8.625230e-10,5.445571e-08,ENSG00000167995.11,BEST1,11, 61717293, 61732987,  -3.372614
-1.7530162,2.627865e-05,2.174796e-04,ENSG00000268397.1,AC008443.1,5,180682720,180684578,  -3.370625
-1.7515806,1.384915e-02,3.660530e-02,ENSG00000173338.8,KCNK7,11, 65360326, 65363467,  -3.367273
-1.7507285,6.843616e-07,1.147854e-05,ENSG00000198556.9,ZNF789,7, 99070464, 99101273,  -3.365285
-1.7503233,7.405212e-11,8.364418e-09,ENSG00000178927.12,C17orf62,17, 80400465, 80408705,  -3.364340
-1.7500428,4.637600e-03,1.500009e-02,ENSG00000258311.1,RP11-644F5.10,12, 56109820, 56118487,  -3.363685
-1.7466411,4.027411e-05,3.069494e-04,ENSG00000172366.15,FAM195A,16,   691813,   698474,  -3.355764
-1.7461714,2.534246e-09,1.254799e-07,ENSG00000160408.10,ST6GALNAC6,9,130647600,130667687,  -3.354671
-1.7448626,2.511662e-04,1.359042e-03,ENSG00000085231.9,TAF9,5, 68646811, 68665840,  -3.351629
-1.7448392,1.305758e-03,5.297039e-03,ENSG00000187796.9,CARD9,9,139256355,139268133,  -3.351575
-1.7443671,1.493278e-02,3.893100e-02,ENSG00000155530.2,LRGUK,7,133812052,133949343,  -3.350478
-1.7436679,7.184469e-04,3.226873e-03,ENSG00000186628.8,FSD2,15, 83424114, 83474822,  -3.348855
-1.7425403,6.681103e-07,1.125820e-05,ENSG00000173786.12,CNP,17, 40118759, 40129749,  -3.346239
-1.7421550,6.237642e-06,6.806327e-05,ENSG00000154957.9,ZNF18,17, 11880756, 11900827,  -3.345345
-1.7400536,2.757948e-05,2.251520e-04,ENSG00000176720.3,BOK,2,242498136,242513546,  -3.340476
-1.7384204,8.615728e-03,2.486965e-02,ENSG00000088827.8,SIGLEC1,20,  3667617,  3687775,  -3.336696
-1.7381049,8.759194e-09,3.341436e-07,ENSG00000106615.5,RHEB,7,151163098,151217206,  -3.335967
-1.7359552,1.927349e-09,1.016993e-07,ENSG00000163516.9,ANKZF1,2,220094479,220101391,  -3.331000
-1.7332330,9.682953e-03,2.739650e-02,ENSG00000197245.4,FAM110D,1, 26485511, 26489119,  -3.324720
-1.7320953,6.733391e-06,7.221912e-05,ENSG00000160813.2,PPP1R35,7,100032905,100034188,  -3.322100
-1.7306175,6.912903e-07,1.154119e-05,ENSG00000189339.7,SLC35E2B,1,  1592939,  1624167,  -3.318698
-1.7302369,2.433154e-03,8.832173e-03,ENSG00000187800.9,PEAR1,1,156863490,156886226,  -3.317823
-1.7294668,1.684306e-09,9.151214e-08,ENSG00000141258.8,SGSM2,17,  2240792,  2284352,  -3.316052
-1.7292499,1.828906e-07,3.934869e-06,ENSG00000130066.12,SAT1,X, 23801290, 23804343,  -3.315554
-1.7290841,1.539814e-03,6.067767e-03,ENSG00000161513.7,FDXR,17, 72858619, 72869156,  -3.315173
-1.7273872,4.342530e-05,3.253072e-04,ENSG00000133247.9,SUV420H2,19, 55851221, 55859488,  -3.311276
-1.7264642,9.269410e-09,3.508302e-07,ENSG00000104852.10,SNRNP70,19, 49588676, 49611862,  -3.309158
-1.7261679,4.214755e-05,3.177108e-04,ENSG00000141698.12,NT5C3B,17, 39981335, 39992523,  -3.308478
-1.7256178,2.583818e-03,9.290436e-03,ENSG00000159496.10,RGL4,22, 24030323, 24041363,  -3.307217
-1.7227259,2.241385e-04,1.234983e-03,ENSG00000196466.6,ZNF799,19, 12500830, 12512085,  -3.300594
-1.7225393,1.985262e-05,1.726626e-04,ENSG00000164855.11,TMEM184A,7,  1581871,  1600457,  -3.300168
-1.7198881,2.877155e-04,1.521503e-03,ENSG00000135722.4,FBXL8,16, 67193834, 67198473,  -3.294108
-1.7187956,1.194658e-06,1.804845e-05,ENSG00000167766.14,ZNF83,19, 53097313, 53193749,  -3.291615
-1.7185583,1.317414e-05,1.246543e-04,ENSG00000182179.6,UBA7,3, 49842640, 49851379,  -3.291074
-1.7184937,1.942908e-05,1.703491e-04,ENSG00000084636.13,COL16A1,1, 32117848, 32169920,  -3.290926
-1.7151991,2.011283e-05,1.744399e-04,ENSG00000178338.6,ZNF354B,5,178286954,178315123,  -3.283420
-1.7146582,2.581972e-04,1.387312e-03,ENSG00000174100.5,MRPL45,17, 36452989, 36479101,  -3.282189
-1.7143717,3.557415e-11,4.793576e-09,ENSG00000189403.10,HMGB1,13, 31032884, 31191734,  -3.281537
-1.7140860,1.063932e-08,3.944186e-07,ENSG00000100911.9,PSME2,14, 24612574, 24616779,  -3.280887
-1.7132580,3.689156e-06,4.437422e-05,ENSG00000159128.10,IFNGR2,21, 34775202, 34851655,  -3.279005
-1.7124030,4.767488e-08,1.328099e-06,ENSG00000149761.4,NUDT22,11, 63993413, 63998158,  -3.277062
-1.7122264,1.416627e-02,3.733262e-02,ENSG00000183628.8,DGCR6,22, 18893541, 18901751,  -3.276661
-1.7114544,1.348160e-02,3.576458e-02,ENSG00000154134.10,ROBO3,11,124735282,124751366,  -3.274908
-1.7108212,7.479365e-04,3.328306e-03,ENSG00000146707.10,POMZP3,7, 76239303, 76256578,  -3.273471
